Brand,Title,Selling Price,MRP Price,Average Rating,Rating Count,Web URL
People by Pantaloons,People by Pantaloons Mustard Cotton Slim Fit Striped Shirt,₹892.00,₹1049.00,0,0,https://www.tatacliq.com/people-by-pantaloons-mustard-cotton-slim-fit-striped-shirt/p-mp000000018261053
WES Casuals,WES Casuals by Westside Navy Checked Relaxed Fit Shirt,₹1299.00,₹1299.00,3.0,1,https://www.tatacliq.com/wes-casuals-by-westside-navy-checked-relaxed-fit-shirt/p-mp000000019700507
ETA,ETA by Westside Off White Floral Printed Resort Fit Shirt,₹899.00,₹899.00,0,0,https://www.tatacliq.com/eta-by-westside-off-white-floral-printed-resort-fit-shirt/p-mp000000020074488
Hangup,Hang Up Pink Cotton Slim Fit Shirt,₹741.00,₹999.00,0,0,https://www.tatacliq.com/hang-up-pink-cotton-slim-fit-shirt/p-mp000000008805804
Dennis Lingo,Dennis Lingo Purple Cotton Slim Fit Shirt,₹699.00,₹1849.00,4.33,3,https://www.tatacliq.com/dennis-lingo-purple-cotton-slim-fit-shirt/p-mp000000014713232
Hangup,Hang Up Red Cotton Slim Fit Shirt,₹741.00,₹999.00,0,0,https://www.tatacliq.com/hang-up-red-cotton-slim-fit-shirt/p-mp000000008805707
Duke,Duke Sea Green Slim Fit Checks Shirt,₹1242.00,₹1775.00,0,0,https://www.tatacliq.com/duke-sea-green-slim-fit-checks-shirt/p-mp000000020066658
AD by Arvind,AD by Arvind White Slim Fit Shirt,₹1139.00,₹1899.00,0,0,https://www.tatacliq.com/ad-by-arvind-white-slim-fit-shirt/p-mp000000017722527
JadeBlue,JadeBlue Barley Blue Cotton Slim Fit Checks Shirt,₹1999.00,₹1999.00,0,0,https://www.tatacliq.com/jadeblue-barley-blue-cotton-slim-fit-checks-shirt/p-mp000000019873952
Linen Club,Linen Club Black Regular Fit Check Linen Shirt,₹2029.00,₹2899.00,4.0,1,https://www.tatacliq.com/linen-club-black-regular-fit-check-linen-shirt/p-mp000000017334024
Jack & Jones,Jack & Jones Blue Slim Fit Shirt,₹3299.00,₹3299.00,0,0,https://www.tatacliq.com/jack-jones-blue-slim-fit-shirt/p-mp000000019915706
Ascot,Ascot by Westside Brown & Navy Tattersall Checked Relaxed Fit Shirt,₹1499.00,₹1499.00,0,0,https://www.tatacliq.com/ascot-by-westside-brown-navy-tattersall-checked-relaxed-fit-shirt/p-mp000000019718549
SHOWOFF,SHOWOFF Cream Slim Fit Shirt,₹852.00,₹2130.00,0,0,https://www.tatacliq.com/showoff-cream-slim-fit-shirt/p-mp000000019832003
Jack & Jones,Jack & Jones Dark Olive Slim Fit Shirt,₹3299.00,₹3299.00,0,0,https://www.tatacliq.com/jack-jones-dark-olive-slim-fit-shirt/p-mp000000019915711
Ascot,Ascot by Westside Grey Striped Relaxed Fit Shirt,₹1499.00,₹1499.00,0,0,https://www.tatacliq.com/ascot-by-westside-grey-striped-relaxed-fit-shirt/p-mp000000019680533
Louis Philippe Sport,Louis Philippe Sport Maroon Cotton Slim Fit Printed Shirt,₹2699.00,₹2699.00,0,0,https://www.tatacliq.com/louis-philippe-sport-maroon-cotton-slim-fit-printed-shirt/p-mp000000019839975
SHOWOFF,SHOWOFF Navy Blue Slim Fit Floral Print Shirt,₹740.00,₹1850.00,0,0,https://www.tatacliq.com/showoff-navy-blue-slim-fit-floral-print-shirt/p-mp000000019828579
JadeBlue,JadeBlue Racer Blue Cotton Slim Fit Shirt,₹1799.00,₹1799.00,0,0,https://www.tatacliq.com/jadeblue-racer-blue-cotton-slim-fit-shirt/p-mp000000019874145
Tommy Hilfiger,Tommy Hilfiger Beige Cotton Slim Fit Striped Shirt,₹2799.00,₹5599.00,0,0,https://www.tatacliq.com/tommy-hilfiger-beige-cotton-slim-fit-striped-shirt/p-mp000000019736807
American Eagle Outfitters,American Eagle Outfitters Blue Cotton Regular Fit Checks Shirt,₹2999.00,₹2999.00,0,0,https://www.tatacliq.com/american-eagle-outfitters-blue-cotton-regular-fit-checks-shirt/p-mp000000019716950
American Eagle Outfitters,American Eagle Outfitters Brown Cotton Regular Fit Checks Shirt,₹2999.00,₹2999.00,0,0,https://www.tatacliq.com/american-eagle-outfitters-brown-cotton-regular-fit-checks-shirt/p-mp000000019716923
Peter England,Peter England Casuals Cream Cotton Slim Fit Striped Shirt,₹2299.00,₹2299.00,0,0,https://www.tatacliq.com/peter-england-casuals-cream-cotton-slim-fit-striped-shirt/p-mp000000019713561
Tommy Hilfiger,Tommy Hilfiger Deep Rouge Cotton Slim Fit Shirt,₹2799.00,₹5599.00,0,0,https://www.tatacliq.com/tommy-hilfiger-deep-rouge-cotton-slim-fit-shirt/p-mp000000019736991
Being Human,Being Human Green Slim Fit Check Shirt,₹2249.00,₹2499.00,0,0,https://www.tatacliq.com/being-human-green-slim-fit-check-shirt/p-mp000000019383204
Louis Philippe Sport,Louis Philippe Sport Green Cotton Slim Fit Striped Shirt,₹2999.00,₹2999.00,0,0,https://www.tatacliq.com/louis-philippe-sport-green-cotton-slim-fit-striped-shirt/p-mp000000019839472
Pepe Jeans,Pepe Jeans WHIZZ Grey Regular Fit Shirt,₹1900.00,₹3799.00,3.0,2,https://www.tatacliq.com/pepe-jeans-whizz-grey-regular-fit-shirt/p-mp000000017361044
Peter England,Peter England White Cotton Slim Fit Printed Shirt,₹1619.00,₹1799.00,0,0,https://www.tatacliq.com/peter-england-white-cotton-slim-fit-printed-shirt/p-mp000000019712723
Being Human,Being Human Yellow Slim Fit Shirt,₹2339.00,₹2599.00,0,0,https://www.tatacliq.com/being-human-yellow-slim-fit-shirt/p-mp000000019383341
Van Heusen,Van Heusen Sport Yellow Cotton Slim Fit Shirt,₹2499.00,₹2499.00,0,0,https://www.tatacliq.com/van-heusen-sport-yellow-cotton-slim-fit-shirt/p-mp000000019845601
ANDAMEN,ANDAMEN Beige Slim Fit Check Shirt,₹4990.00,₹4990.00,0,0,https://www.tatacliq.com/andamen-beige-slim-fit-check-shirt/p-mp000000019294280
Arrow Sport,Arrow Sport Black & Green Cotton Slim Fit Checks Shirt,₹1438.00,₹2399.00,0,0,https://www.tatacliq.com/arrow-sport-black-green-cotton-slim-fit-checks-shirt/p-mp000000019306185
Byford by Pantaloons,Byford by Pantaloons Black Slim Fit Shirt,₹1199.00,₹1199.00,0,0,https://www.tatacliq.com/byford-by-pantaloons-black-slim-fit-shirt/p-mp000000019570353
Campus Sutra,Campus Sutra Bottle Green Regular Fit Printed Shirt,₹797.00,₹1899.00,0,0,https://www.tatacliq.com/campus-sutra-bottle-green-regular-fit-printed-shirt/p-mp000000019652793
Arrow Sport,Arrow Sport Brown Cotton Slim Fit Checks Shirt,₹1438.00,₹2399.00,0,0,https://www.tatacliq.com/arrow-sport-brown-cotton-slim-fit-checks-shirt/p-mp000000019306219
Andamen,Andamen Brown Slim Fit Striped Shirt,₹4590.00,₹4590.00,0,0,https://www.tatacliq.com/andamen-brown-slim-fit-striped-shirt/p-mp000000019616631
ANDAMEN,ANDAMEN Dark Brown Regular Fit Shirt,₹4990.00,₹4990.00,0,0,https://www.tatacliq.com/andamen-dark-brown-regular-fit-shirt/p-mp000000019293915
Crimsoune Club,Crimsoune Club Grey & Blue Slim Fit Check Cotton Shirt,₹1799.00,₹1799.00,0,0,https://www.tatacliq.com/crimsoune-club-grey-blue-slim-fit-check-cotton-shirt/p-mp000000019575573
Mufti,Mufti Mustard Slim Fit Cotton Linen Shirt,₹1127.00,₹2299.00,0,0,https://www.tatacliq.com/mufti-mustard-slim-fit-cotton-linen-shirt/p-mp000000019461785
Andamen,Andamen Mustard Slim Fit Striped Shirt,₹4590.00,₹4590.00,0,0,https://www.tatacliq.com/andamen-mustard-slim-fit-striped-shirt/p-mp000000019616615
Mufti,Mufti Off White Slim Fit Check Cotton Shirt,₹1176.00,₹2399.00,0,0,https://www.tatacliq.com/mufti-off-white-slim-fit-check-cotton-shirt/p-mp000000019460277
Byford by Pantaloons,Byford by Pantaloons Snow White Cotton Slim Fit Shirt,₹999.00,₹999.00,0,0,https://www.tatacliq.com/byford-by-pantaloons-snow-white-cotton-slim-fit-shirt/p-mp000000019570559
Linen Club,Linen Club White Regular Fit Linen Shirt,₹2799.00,₹3999.00,5.0,2,https://www.tatacliq.com/linen-club-white-regular-fit-linen-shirt/p-mp000000017333906
Crimsoune Club,Crimsoune Club White Slim Fit Striped Cotton Shirt,₹1799.00,₹1799.00,0,0,https://www.tatacliq.com/crimsoune-club-white-slim-fit-striped-cotton-shirt/p-mp000000019575712
ColorPlus,ColorPlus Beige Cotton Tailored Fit Printed Shirt,₹1649.00,₹3299.00,0,0,https://www.tatacliq.com/colorplus-beige-cotton-tailored-fit-printed-shirt/p-mp000000019128542
Forever 21,Forever 21 Black Regular Fit Denim Shirt,₹2069.00,₹2299.00,0,0,https://www.tatacliq.com/forever-21-black-regular-fit-denim-shirt/p-mp000000018947734
Wrangler,Wrangler Black Regular Fit Shirt,₹2799.00,₹2799.00,0,0,https://www.tatacliq.com/wrangler-black-regular-fit-shirt/p-mp000000019249728
United Colors of Benetton,United Colors Of Benetton Blue Cotton Slim Fit Striped Shirt,₹2974.00,₹3499.00,5.0,1,https://www.tatacliq.com/united-colors-of-benetton-blue-cotton-slim-fit-striped-shirt/p-mp000000018889373
CAVALLO by Linen Club,CAVALLO by Linen Club Blue Regular Fit Check Shirt,₹1424.00,₹1899.00,0,0,https://www.tatacliq.com/cavallo-by-linen-club-blue-regular-fit-check-shirt/p-mp000000018985569
Lee,Lee Blue Slim Fit Denim Shirt,₹3399.00,₹3399.00,0,0,https://www.tatacliq.com/lee-blue-slim-fit-denim-shirt/p-mp000000019249447
ColorPlus,ColorPlus Green Tailored Fit Shirt,₹1484.00,₹2699.00,0,0,https://www.tatacliq.com/colorplus-green-tailored-fit-shirt/p-mp000000019128179
Louis Philippe Jeans,Louis Philippe Jeans Green Slim Fit Printed Shirt,₹1799.00,₹2399.00,0,0,https://www.tatacliq.com/louis-philippe-jeans-green-slim-fit-printed-shirt/p-mp000000019175837
Dillinger,Dillinger Maroon Cotton Regular Fit Shirt,₹759.00,₹1999.00,4.16,45,https://www.tatacliq.com/dillinger-maroon-cotton-regular-fit-shirt/p-mp000000014713909
CAVALLO by Linen Club,CAVALLO by Linen Club Maroon Regular Fit Shirt,₹1274.00,₹1699.00,0,0,https://www.tatacliq.com/cavallo-by-linen-club-maroon-regular-fit-shirt/p-mp000000018985705
Wrangler,Wrangler Multicolor Regular Fit Check Shirt,₹1199.00,₹2399.00,0,0,https://www.tatacliq.com/wrangler-multicolor-regular-fit-check-shirt/p-mp000000019249942
Louis Philippe Jeans,Louis Philippe Jeans Olive Slim Fit Printed Shirt,₹2399.00,₹2399.00,0,0,https://www.tatacliq.com/louis-philippe-jeans-olive-slim-fit-printed-shirt/p-mp000000019172411
Parx,Parx Orange Cotton Slim Fit Checks Shirt,₹1209.00,₹2199.00,0,0,https://www.tatacliq.com/parx-orange-cotton-slim-fit-checks-shirt/p-mp000000019129364
Parx,Parx Oxford Blue Slim Fit Shirt,₹1374.00,₹2499.00,0,0,https://www.tatacliq.com/parx-oxford-blue-slim-fit-shirt/p-mp000000019129388
Lee,Lee Pink Slim Fit Shirt,₹1209.00,₹2199.00,0,0,https://www.tatacliq.com/lee-pink-slim-fit-shirt/p-mp000000019249506
Arrow New York,Arrow New York Black Cotton Slim Fit Printed Shirt,₹1373.00,₹2499.00,0,0,https://www.tatacliq.com/arrow-new-york-black-cotton-slim-fit-printed-shirt/p-mp000000016371424
Park Avenue,Park Avenue Black Slim Fit Printed Shirt,₹1165.00,₹2199.00,0,0,https://www.tatacliq.com/park-avenue-black-slim-fit-printed-shirt/p-mp000000018537642
Raymond,Raymond Blue Slim Fit Check Shirt,₹1319.00,₹2199.00,0,0,https://www.tatacliq.com/raymond-blue-slim-fit-check-shirt/p-mp000000018537849
Bushirt,Bushirt Blue Cotton Regular Fit Printed Shirt,₹1199.00,₹2999.00,0,0,https://www.tatacliq.com/bushirt-blue-cotton-regular-fit-printed-shirt/p-mp000000018680446
Breakbounce,Breakbounce Taika Blue Relaxed Fit Printed Shirt,₹2849.00,₹2999.00,0,0,https://www.tatacliq.com/breakbounce-taika-blue-relaxed-fit-printed-shirt/p-mp000000019111517
Breakbounce,Breakbounce Taika Khaki Relaxed Fit Printed Shirt,₹2849.00,₹2999.00,0,0,https://www.tatacliq.com/breakbounce-taika-khaki-relaxed-fit-printed-shirt/p-mp000000019111467
Forever 21,Forever 21 Light Blue Cotton Regular Fit Checks Shirt,₹1709.00,₹1899.00,0,0,https://www.tatacliq.com/forever-21-light-blue-cotton-regular-fit-checks-shirt/p-mp000000018947758
Dragon Hill,Dragon Hill Light Green Slim Fit Check Shirt,₹1699.00,₹1699.00,0,0,https://www.tatacliq.com/dragon-hill-light-green-slim-fit-check-shirt/p-mp000000019004208
IVOC,IVOC Lime Green Regular Fit Shirt,₹685.00,₹2499.00,5.0,1,https://www.tatacliq.com/ivoc-lime-green-regular-fit-shirt/p-mp000000017497363
United Colors of Benetton,United Colors of Benetton Multi Cotton Regular Fit Checks Shirt,₹3229.00,₹3799.00,0,0,https://www.tatacliq.com/united-colors-of-benetton-multi-cotton-regular-fit-checks-shirt/p-mp000000018910779
The Bear House,The Bear House Multicolor Slim Fit Striped Cotton Shirt,₹1497.00,₹2495.00,0,0,https://www.tatacliq.com/the-bear-house-multicolor-slim-fit-striped-cotton-shirt/p-mp000000018726276
The Bear House,The Bear House Red Slim Fit Cotton Shirt,₹1497.00,₹2495.00,0,0,https://www.tatacliq.com/the-bear-house-red-slim-fit-cotton-shirt/p-mp000000018726244
Raymond,Raymond White Slim Fit Check Shirt,₹1259.00,₹2099.00,0,0,https://www.tatacliq.com/raymond-white-slim-fit-check-shirt/p-mp000000018537705
Bushirt,Bushirt White Cotton Regular Fit Printed Shirt,₹849.00,₹2599.00,0,0,https://www.tatacliq.com/bushirt-white-cotton-regular-fit-printed-shirt/p-mp000000018680322
Dragon Hill,Dragon Hill Wine Slim Fit Printed Shirt,₹1599.00,₹1599.00,0,0,https://www.tatacliq.com/dragon-hill-wine-slim-fit-printed-shirt/p-mp000000019004448
Globus,Globus Black Regular Fit Cotton Shirt,₹749.00,₹1499.00,0,0,https://www.tatacliq.com/globus-black-regular-fit-cotton-shirt/p-mp000000016976869
Linen Club,Linen Club Brown Regular Fit Check Linen Shirt,₹1679.00,₹2799.00,0,0,https://www.tatacliq.com/linen-club-brown-regular-fit-check-linen-shirt/p-mp000000017334708
Don Vino,Don Vino Charcoal Regular Fit Check Shirt,₹899.00,₹1499.00,0,0,https://www.tatacliq.com/don-vino-charcoal-regular-fit-check-shirt/p-mp000000018266006
Park Avenue,Park Avenue Dark Blue Slim Fit Printed Shirt,₹1218.00,₹2299.00,0,0,https://www.tatacliq.com/park-avenue-dark-blue-slim-fit-printed-shirt/p-mp000000018537631
Arrow New York,Arrow New York Dark Purple Cotton Slim Fit Striped Shirt,₹1589.00,₹2999.00,0,0,https://www.tatacliq.com/arrow-new-york-dark-purple-cotton-slim-fit-striped-shirt/p-mp000000016371439
IVOC,IVOC Green Regular Fit Shirt,₹855.00,₹2499.00,0,0,https://www.tatacliq.com/ivoc-green-regular-fit-shirt/p-mp000000017497333
Don Vino,Don Vino Grey Regular Fit Striped Shirt,₹899.00,₹1499.00,0,0,https://www.tatacliq.com/don-vino-grey-regular-fit-striped-shirt/p-mp000000018266082
Jainish,Jainish Charcoal Regular Fit Floral Print Shirt,₹870.00,₹2199.00,0,0,https://www.tatacliq.com/jainish-charcoal-regular-fit-floral-print-shirt/p-mp000000018387802
People by Pantaloons,People by Pantaloons Light Blue Slim Fit Self Pattern Shirt,₹671.00,₹1099.00,0,0,https://www.tatacliq.com/people-by-pantaloons-light-blue-slim-fit-self-pattern-shirt/p-mp000000017969322
7 Alt by Pantaloons,7 Alt by Pantaloons Light Green Slim Fit Printed Shirt,₹715.00,₹1299.00,0,0,https://www.tatacliq.com/7-alt-by-pantaloons-light-green-slim-fit-printed-shirt/p-mp000000017743220
Red Tape,Red Tape Light Yellow Regular Fit Cotton Shirt,₹679.00,₹3399.00,4.12,73,https://www.tatacliq.com/red-tape-light-yellow-regular-fit-cotton-shirt/p-mp000000016854348
Levi's,Levi's Navy Blue Cotton Slim Fit Self Pattern Shirt,₹2719.00,₹3399.00,0,0,https://www.tatacliq.com/levis-navy-blue-cotton-slim-fit-self-pattern-shirt/p-mp000000018357063
People by Pantaloons,People by Pantaloons Navy Slim Fit Printed Shirt,₹671.00,₹1099.00,0,0,https://www.tatacliq.com/people-by-pantaloons-navy-slim-fit-printed-shirt/p-mp000000017969334
Jainish,Jainish Purple Regular Fit Printed Shirt,₹940.00,₹2399.00,0,0,https://www.tatacliq.com/jainish-purple-regular-fit-printed-shirt/p-mp000000018388005
Red Tape,Red Tape White Regular Fit Shirt,₹859.00,₹4299.00,4.28,29,https://www.tatacliq.com/red-tape-white-regular-fit-shirt/p-mp000000016854497
Levi's,Levi's Yellow Cotton Slim Fit Checks Shirt,₹2319.00,₹2899.00,0,0,https://www.tatacliq.com/levis-yellow-cotton-slim-fit-checks-shirt/p-mp000000018357001
Hangup,Hang Up Black Slim Fit Printed Shirt,₹579.00,₹1199.00,3.0,1,https://www.tatacliq.com/hang-up-black-slim-fit-printed-shirt/p-mp000000008804845
Royal Enfield,Royal Enfield MLG Black Slim Fit Shirt,₹1560.00,₹2400.00,5.0,1,https://www.tatacliq.com/royal-enfield-mlg-black-slim-fit-shirt/p-mp000000017025178
Linen Club,Linen Club Blue Regular Fit Check Linen Shirt,₹2399.00,₹2999.00,0,0,https://www.tatacliq.com/linen-club-blue-regular-fit-check-linen-shirt/p-mp000000017333698
YU by Pantaloons,YU by Pantaloons Dark Grey Slim Fit Self Pattern Shirt,₹552.00,₹1199.00,0,0,https://www.tatacliq.com/yu-by-pantaloons-dark-grey-slim-fit-self-pattern-shirt/p-mp000000017228699
Dennis Lingo,Dennis Lingo Green Cotton Slim Fit Shirt,₹699.00,₹1849.00,4.21,24,https://www.tatacliq.com/dennis-lingo-green-cotton-slim-fit-shirt/p-mp000000014710604
Urban Ranger by Pantaloons,Urban Ranger by Pantaloons Green Cotton Slim Fit Shirt,₹935.00,₹1699.00,0,0,https://www.tatacliq.com/urban-ranger-by-pantaloons-green-cotton-slim-fit-shirt/p-mp000000017228308
YU by Pantaloons,YU by Pantaloons Light Green Cotton Slim Fit Checks Shirt,₹1499.00,₹1499.00,0,0,https://www.tatacliq.com/yu-by-pantaloons-light-green-cotton-slim-fit-checks-shirt/p-mp000000017228426
The Souled Store,The Souled Store Multicolor Relaxed Fit Dragonfly Distorted Shirt,₹1049.00,₹1999.00,0,0,https://www.tatacliq.com/the-souled-store-multicolor-relaxed-fit-dragonfly-distorted-shirt/p-mp000000017363688
The Souled Store,The Souled Store Multicolor Relaxed Fit Marvel: Comic Nerd Shirt,₹944.00,₹1999.00,0,0,https://www.tatacliq.com/the-souled-store-multicolor-relaxed-fit-marvel-comic-nerd-shirt/p-mp000000017363699
Royal Enfield,Royal Enfield Crest Navy Slim Fit Shirt,₹1820.00,₹2800.00,0,0,https://www.tatacliq.com/royal-enfield-crest-navy-slim-fit-shirt/p-mp000000017025176
Linen Club,Linen Club Navy Regular Fit Printed Linen Shirt,₹1799.00,₹2999.00,0,0,https://www.tatacliq.com/linen-club-navy-regular-fit-printed-linen-shirt/p-mp000000017334213
Dillinger,Dillinger Pink Cotton Regular Fit Shirt,₹759.00,₹1999.00,4.67,9,https://www.tatacliq.com/dillinger-pink-cotton-regular-fit-shirt/p-mp000000014713913
Monte Carlo,Monte Carlo White Cotton Regular Fit Checks Shirt,₹2199.00,₹2199.00,0,0,https://www.tatacliq.com/monte-carlo-white-cotton-regular-fit-checks-shirt/p-mp000000017060346
Monte Carlo,Monte Carlo White Cotton Regular Fit Checks Shirt,₹1999.00,₹1999.00,0,0,https://www.tatacliq.com/monte-carlo-white-cotton-regular-fit-checks-shirt/p-mp000000017060367
SELECTED HOMME,SELECTED HOMME White Regular Fit Floral Print Shirt,₹1499.00,₹2999.00,0,0,https://www.tatacliq.com/selected-homme-white-regular-fit-floral-print-shirt/p-mp000000017397830
SELECTED HOMME,SELECTED HOMME White Regular Fit Floral Print Shirt,₹1649.00,₹3299.00,0,0,https://www.tatacliq.com/selected-homme-white-regular-fit-floral-print-shirt/p-mp000000017397838
Arrow,Arrow Black & White Cotton Slim Fit Checks Shirt,₹1498.00,₹2499.00,5.0,1,https://www.tatacliq.com/arrow-black-white-cotton-slim-fit-checks-shirt/p-mp000000016521447
BOSSINI,BOSSINI Black Slim Fit Self Pattern Shirt,₹849.00,₹1699.00,0,0,https://www.tatacliq.com/bossini-black-slim-fit-self-pattern-shirt/p-mp000000015999258
Code by Lifestyle,Code by Lifestyle Blue Regular Fit Shirt,₹1273.00,₹1699.00,0,0,https://www.tatacliq.com/code-by-lifestyle-blue-regular-fit-shirt/p-mp000000015983525
Pepe Jeans,Pepe Jeans NATHAN Dark Green Regular Fit Printed Cotton Shirt,₹1710.00,₹3799.00,0,0,https://www.tatacliq.com/pepe-jeans-nathan-dark-green-regular-fit-printed-cotton-shirt/p-mp000000016552029
BOSSINI,BOSSINI Green Slim fit Checks Shirt,₹749.00,₹1499.00,0,0,https://www.tatacliq.com/bossini-green-slim-fit-checks-shirt/p-mp000000016784447
Arrow,Arrow Light Blue Cotton Slim Fit Checks Shirt,₹1373.00,₹2499.00,0,0,https://www.tatacliq.com/arrow-light-blue-cotton-slim-fit-checks-shirt/p-mp000000016521135
Globus,Globus Maroon Regular Fit Cotton Shirt,₹849.00,₹1699.00,4.0,1,https://www.tatacliq.com/globus-maroon-regular-fit-cotton-shirt/p-mp000000016904843
Luxure By Louis Philippe,Luxure By Louis Philippe Purple Cotton Regular Fit Checks Shirt,₹4124.00,₹5499.00,0,0,https://www.tatacliq.com/luxure-by-louis-philippe-purple-cotton-regular-fit-checks-shirt/p-mp000000015485650
Globus,Globus Royal Blue Regular Fit Check Cotton Shirt,₹849.00,₹1699.00,1.0,1,https://www.tatacliq.com/globus-royal-blue-regular-fit-check-cotton-shirt/p-mp000000016904818
Spykar,Spykar Sage Green Cotton Slim Fit Shirt,₹1049.00,₹2099.00,0,0,https://www.tatacliq.com/spykar-sage-green-cotton-slim-fit-shirt/p-mp000000016244285
Pepe Jeans,Pepe Jeans HANK Sky Blue Regular Fit Cotton Denim Shirt,₹2399.00,₹2999.00,0,0,https://www.tatacliq.com/pepe-jeans-hank-sky-blue-regular-fit-cotton-denim-shirt/p-mp000000016551484
AD by Arvind,AD by Arvind Blue Checks Shirt,₹990.00,₹2199.00,0,0,https://www.tatacliq.com/ad-by-arvind-blue-checks-shirt/p-mp000000011511561
Blackberrys,Blackberrys Blue Cotton Slim Fit Printed Shirt,₹2395.00,₹2395.00,0,0,https://www.tatacliq.com/blackberrys-blue-cotton-slim-fit-printed-shirts/p-mp000000015510920
Basics,Basics Grey Cotton Linen Slim Fit Printed Shirt,₹2499.00,₹2499.00,0,0,https://www.tatacliq.com/basics-grey-cotton-linen-slim-fit-printed-shirt/p-mp000000015780223
Luxure By Louis Philippe,Luxure By Louis Philippe Multi Regular Fit Checks Shirt,₹4124.00,₹5499.00,0,0,https://www.tatacliq.com/luxure-by-louis-philippe-multi-regular-fit-checks-shirt/p-mp000000014947601
celio*,celio* Multicolor Regular Fit Striped Shirt,₹1999.00,₹3999.00,0,0,https://www.tatacliq.com/celio-multicolor-regular-fit-striped-shirt/p-mp000000015713245
Dennis Lingo,Dennis Lingo Mustard & Navy Cotton Slim Fit Checks Shirt,₹799.00,₹1299.00,4.38,8,https://www.tatacliq.com/dennis-lingo-mustard-navy-cotton-slim-fit-checks-shirt/p-mp000000014710716
Woodland,Woodland Navy & Yellow Regular Fit Check Shirt,₹2217.00,₹3695.00,0,0,https://www.tatacliq.com/woodland-navy-yellow-regular-fit-check-shirt/p-mp000000012161361
Blackberrys,Blackberrys Navy Cotton Slim Fit Checks Shirt,₹1816.00,₹2595.00,0,0,https://www.tatacliq.com/blackberrys-navy-cotton-slim-fit-checks-shirt/p-mp000000015727935
Basics,Basics Red & White Cotton Slim Fit Checks Shirt,₹1189.30,₹1699.00,0,0,https://www.tatacliq.com/basics-red-white-cotton-slim-fit-checks-shirt/p-mp000000015780454
Dennis Lingo,Dennis Lingo Teal Cotton Slim Fit Checks Shirt,₹799.00,₹2499.00,5.0,4,https://www.tatacliq.com/dennis-lingo-teal-cotton-slim-fit-checks-shirt/p-mp000000014710841
Woodland,Woodland White Regular Fit Printed Cotton Shirt,₹1617.00,₹2695.00,0,0,https://www.tatacliq.com/woodland-white-regular-fit-printed-cotton-shirt/p-mp000000013044554
celio*,celio* White Regular Fit Printed Shirt,₹999.00,₹1999.00,0,0,https://www.tatacliq.com/celio-white-regular-fit-printed-shirt/p-mp000000015713266
Code by Lifestyle,Code by LifestyleWhite Cotton Regular Fit Checks Shirt,₹933.00,₹1699.00,0,0,https://www.tatacliq.com/code-by-lifestylewhite-cotton-regular-fit-checks-shirt/p-mp000000015992647
Fabindia,Fabindia Black Cotton Slim Fit Self Pattern Shirt,₹999.00,₹1699.00,5.0,1,https://www.tatacliq.com/fabindia-black-cotton-slim-fit-self-pattern-shirt/p-mp000000011084971
AD by Arvind,AD by Arvind Black Printed Shirt,₹900.00,₹1999.00,0,0,https://www.tatacliq.com/ad-by-arvind-black-printed-shirt/p-mp000000011511520
Nuon Men,Nuon by Westside Solid Black Casual Relaxed Fit Shirt,₹999.00,₹999.00,5.0,8,https://www.tatacliq.com/nuon-by-westside-solid-black-casual-relaxed-fit-shirt/p-mp000000019216980
WES Casuals,WES Casuals by Westside Black Checked Relaxed Fit Shirt,₹1299.00,₹1299.00,0,0,https://www.tatacliq.com/wes-casuals-by-westside-black-checked-relaxed-fit-shirt/p-mp000000019960616
ETA,ETA by Westside Blue Floral Printed Resort Fit Shirt,₹899.00,₹899.00,0,0,https://www.tatacliq.com/eta-by-westside-blue-floral-printed-resort-fit-shirt/p-mp000000020074439
Nuon Men,Nuon by Westside Brown Motif Printed Relaxed Fit Shirt,₹999.00,₹999.00,0,0,https://www.tatacliq.com/nuon-by-westside-brown-motif-printed-relaxed-fit-shirt/p-mp000000019680692
WES Casuals,WES Casuals by Westside Dark Brown Plaid Checked Slim Fit Shirt,₹1299.00,₹1299.00,0,0,https://www.tatacliq.com/wes-casuals-by-westside-dark-brown-plaid-checked-slim-fit-shirt/p-mp000000020074344
ETA,ETA by Westside Dusty Rose Floral Printed Resort Fit Shirt,₹999.00,₹999.00,0,0,https://www.tatacliq.com/eta-by-westside-dusty-rose-floral-printed-resort-fit-shirt/p-mp000000019860200
Hangup,Hang Up Green Cotton Slim Fit Shirt,₹741.00,₹999.00,0,0,https://www.tatacliq.com/hang-up-green-cotton-slim-fit-shirt/p-mp000000008805530
Duke,Duke Grey Slim Fit Checks Shirt,₹1434.00,₹2049.00,0,0,https://www.tatacliq.com/duke-grey-slim-fit-checks-shirt/p-mp000000020066671
Duke,Duke Mustard Slim Fit Striped Shirt,₹1242.00,₹1775.00,0,0,https://www.tatacliq.com/duke-mustard-slim-fit-striped-shirt/p-mp000000020066681
Hangup,Hang Up Navy Cotton Slim Fit Shirt,₹741.00,₹999.00,0,0,https://www.tatacliq.com/hang-up-navy-cotton-slim-fit-shirt/p-mp000000008805827
Hubberholme,Hubberholme Peach Cotton Regular Fit Shirt,₹727.00,₹1299.00,3.0,1,https://www.tatacliq.com/hubberholme-peach-cotton-regular-fit-shirt/p-mp000000014826633
Jainish,Jainish Red Regular Fit Printed Shirt,₹870.00,₹2199.00,0,0,https://www.tatacliq.com/jainish-red-regular-fit-printed-shirt/p-mp000000018387870
