Brand,Title,Selling Price,MRP Price,Average Rating,Rating Count,Web URL 
Clarks,Clarks Women's Laina85 Trim Blue Pump Stilettos,₹4999.00,₹9999.00,0,0,https://www.tatacliq.com/clarks-womens-laina85-trim-blue-pump-stilettos/p-mp000000014347870
Inc.5,Inc.5 Women's Pewter Casual Sandals,₹1208.00,₹2690.00,0,0,https://www.tatacliq.com/inc-5-womens-pewter-casual-sandals/p-mp000000019348213
Mochi,Mochi Women's Rose Gold Ethnic Sandals,₹2490.00,₹2490.00,0,0,https://www.tatacliq.com/mochi-womens-rose-gold-ethnic-sandals/p-mp000000006689953
Inc.5,Inc.5 Women's Rose Gold Casual Sandals,₹1208.00,₹2690.00,0,0,https://www.tatacliq.com/inc-5-womens-rose-gold-casual-sandals/p-mp000000019348224
Inc.5,Inc.5 Women's White Toe Ring Wedges,₹2690.00,₹2690.00,0,0,https://www.tatacliq.com/inc-5-womens-white-toe-ring-wedges/p-mp000000017118515
Clarks,Clarks Women's Desert Beige Chukka Boots,₹8399.00,₹11999.00,0,0,https://www.tatacliq.com/clarks-womens-desert-beige-chukka-boots/p-mp000000016923039
LUNA BLU,LUNA BLU by Westside Black Welt Croc Trim Slides,₹1199.00,₹1199.00,5.0,1,https://www.tatacliq.com/luna-blu-by-westside-black-welt-croc-trim-slides/p-mp000000018938485
Campus,Campus Women's Brown Flip Flops,₹359.00,₹425.00,0,0,https://www.tatacliq.com/campus-womens-brown-flip-flops/p-mp000000017164638
Metro,Metro Women's Golden Stiletto Pumps,₹2290.00,₹2290.00,4.0,2,https://www.tatacliq.com/metro-womens-golden-stiletto-pumps/p-mp000000009919889
LUNA BLU,LUNA BLU by Westside Ivory Diamante Band Sandals,₹1199.00,₹1199.00,3.33,3,https://www.tatacliq.com/luna-blu-by-westside-ivory-diamante-band-sandals/p-mp000000018938452
Metro,Metro Women's Multicolor Thong Sandals,₹1990.00,₹1990.00,0,0,https://www.tatacliq.com/metro-womens-multicolor-thong-sandals/p-mp000000017537758
Inc.5,Inc.5 Women's Pewter Sling Back Sandals,₹3290.00,₹3290.00,0,0,https://www.tatacliq.com/inc-5-womens-pewter-sling-back-sandals/p-mp000000018552082
Metro,Metro Women's Silver Thong Sandals,₹1990.00,₹1990.00,0,0,https://www.tatacliq.com/metro-womens-silver-thong-sandals/p-mp000000017558521
Mochi,Mochi Women's Antic Gold Thong Sandals,₹2490.00,₹2490.00,0,0,https://www.tatacliq.com/mochi-womens-antic-gold-thong-sandals/p-mp000000017551880
Metro,Metro Women's Beige Casual Loafers,₹2990.00,₹2990.00,0,0,https://www.tatacliq.com/metro-womens-beige-casual-loafers/p-mp000000007540109
Campus,Campus Women's Blue Flip Flops,₹359.00,₹425.00,4.0,1,https://www.tatacliq.com/campus-womens-blue-flip-flops/p-mp000000017164657
Clarks,Clarks Women's Desert  Beige Chukka Boots,₹7799.00,₹12999.00,0,0,https://www.tatacliq.com/clarks-womens-desert-beige-chukka-boots/p-mp000000016634830
LUNA BLU,LUNA BLU by Westside Metallic Elastic Slip-On Shoes,₹1599.00,₹1599.00,5.0,2,https://www.tatacliq.com/luna-blu-by-westside-metallic-elastic-slip-on-shoes/p-mp000000019278896
Inc.5,Inc.5 Women's Rose Gold Sling Back Sandals,₹3290.00,₹3290.00,0,0,https://www.tatacliq.com/inc-5-womens-rose-gold-sling-back-sandals/p-mp000000018552091
Ipanema,Ipanema Black & Green Flip Flops,₹599.00,₹1199.00,2.5,2,https://www.tatacliq.com/ipanema-black-green-flip-flops/p-mp000000005474386
Bata,Bata Women's Brown Thong Wedges,₹1342.00,₹1699.00,0,0,https://www.tatacliq.com/bata-womens-brown-thong-wedges/p-mp000000016931586
Aldo,Aldo Women's White Casual Sandals,₹4990.00,₹9999.00,0,0,https://www.tatacliq.com/aldo-womens-white-casual-sandals/p-mp000000016145357
LUNA BLU,LUNA BLU by Westside Black Embellished Artisanal Sandals,₹1299.00,₹1299.00,4.73,11,https://www.tatacliq.com/luna-blu-by-westside-black-embellished-artisanal-sandals/p-mp000000015562304
LUNA BLU,LUNA BLU by Westside Black Elastic Slip-On Shoes,₹1599.00,₹1599.00,5.0,2,https://www.tatacliq.com/luna-blu-by-westside-black-elastic-slip-on-shoes/p-mp000000019278880
Clarks,Clarks Women's Desert Boot Sand Chukka Boots,₹7799.00,₹12999.00,0,0,https://www.tatacliq.com/clarks-womens-desert-boot-sand-chukka-boots/p-mp000000016634807
Aldo,Aldo Women's White Ankle Strap Sandals,₹7490.00,₹14999.00,0,0,https://www.tatacliq.com/aldo-womens-white-ankle-strap-sandals/p-mp000000016145382
Inc.5,Inc.5 Women's Black Casual Sandals,₹2190.00,₹2190.00,0,0,https://www.tatacliq.com/inc-5-womens-black-casual-sandals/p-mp000000019348329
Inc.5,Inc.5 Women's Chikoo Casual Pumps,₹2990.00,₹2990.00,0,0,https://www.tatacliq.com/inc-5-womens-chikoo-casual-pumps/p-mp000000017118629
LUNA BLU,LUNA BLU by Westside Gold Criss-Cross Pyramid Detail Sandals,₹1199.00,₹1199.00,0,0,https://www.tatacliq.com/luna-blu-by-westside-gold-criss-cross-pyramid-detail-sandals/p-mp000000018938492
LUNA BLU,LUNA BLU by Westside Beige V Strap Studded Sandals,₹1199.00,₹1199.00,5.0,3,https://www.tatacliq.com/luna-blu-by-westside-beige-v-strap-studded-sandals/p-mp000000018864264
Metro,Metro Women's Black T-Strap Sandals,₹1690.00,₹1690.00,0,0,https://www.tatacliq.com/metro-womens-black-t-strap-sandals/p-mp000000017558439
Metro,Metro Women's Golden Toe Ring Sandals,₹1493.00,₹1990.00,2.0,1,https://www.tatacliq.com/metro-womens-golden-toe-ring-sandals/p-mp000000012725233
Inc.5,Inc.5 Women's Peach Thong Wedges,₹2690.00,₹2690.00,4.0,1,https://www.tatacliq.com/inc-5-womens-peach-thong-wedges/p-mp000000017118560
Ipanema,Ipanema Wave Print Pink & Black Flip Flops,₹449.00,₹899.00,5.0,2,https://www.tatacliq.com/ipanema-wave-print-pink-black-flip-flops/p-mp000000008206421
Inc.5,Inc.5 Women's Tan Casual Loafers,₹2990.00,₹2990.00,0,0,https://www.tatacliq.com/inc-5-womens-tan-casual-loafers/p-mp000000017119166
Mochi,Mochi Women's Gold Ankle Strap Sandals,₹1990.00,₹1990.00,0,0,https://www.tatacliq.com/mochi-womens-gold-ankle-strap-sandals/p-mp000000017558266
Metro,Metro Women's Peach T-Strap Sandals,₹1690.00,₹1690.00,0,0,https://www.tatacliq.com/metro-womens-peach-t-strap-sandals/p-mp000000017558496
Mochi,Mochi Women's Antique Gold Ankle Strap Sandals,₹1990.00,₹1990.00,0,0,https://www.tatacliq.com/mochi-womens-antique-gold-ankle-strap-sandals/p-mp000000017558341
Bata,Bata Women's Navy & White Casual Shoes,₹420.00,₹532.00,4.5,2,https://www.tatacliq.com/bata-womens-navy-white-casual-shoes/p-mp000000004725986
Metro,Metro Women's Rose Gold Thong Sandals,₹2490.00,₹2490.00,0,0,https://www.tatacliq.com/metro-womens-rose-gold-thong-sandals/p-mp000000012408093
Bata,Bata Women's Maroon Flat Ballets,₹1104.00,₹1299.00,1.0,1,https://www.tatacliq.com/bata-womens-maroon-flat-ballets/p-mp000000009254378
Bata,Bata Women's Tan Thong Wedges,₹1026.00,₹1299.00,5.0,1,https://www.tatacliq.com/bata-womens-tan-thong-wedges/p-mp000000016931498
Bata,Bata Women's Tan Ankle Strap Wedges,₹1184.00,₹1499.00,0,0,https://www.tatacliq.com/bata-womens-tan-ankle-strap-wedges/p-mp000000016931623
Mochi,Mochi Women's Black Pump Shoes,₹1370.00,₹2490.00,0,0,https://www.tatacliq.com/mochi-womens-black-pump-shoes/p-mp000000014512818
LUNA BLU,LUNA BLU by Westside Floral Printed Grey Low Wedge Flip-Flop,₹799.00,₹799.00,5.0,2,https://www.tatacliq.com/luna-blu-by-westside-floral-printed-grey-low-wedge-flip-flop/p-mp000000018685345
Mochi,Mochi Rose Gold Toe Ring Wedges,₹1990.00,₹1990.00,1.0,1,https://www.tatacliq.com/mochi-womens-rose-gold-toe-ring-wedges/p-mp000000006850126
Mochi,Mochi Antique Gold Toe Ring Wedges,₹1990.00,₹1990.00,1.0,1,https://www.tatacliq.com/mochi-womens-antique-gold-toe-ring-wedges/p-mp000000006850117
Inc.5,Inc.5 Women's Green Casual Sandals,₹2190.00,₹2190.00,0,0,https://www.tatacliq.com/inc-5-womens-green-casual-sandals/p-mp000000019348373
Inc.5,Inc.5 Women's Pink Casual Sandals,₹2190.00,₹2190.00,0,0,https://www.tatacliq.com/inc-5-womens-pink-casual-sandals/p-mp000000019348382
Mochi,Mochi Women's Beige Pump Shoes,₹1370.00,₹2490.00,4.0,2,https://www.tatacliq.com/mochi-womens-beige-pump-shoes/p-mp000000014512810
LUNA BLU,LUNA BLU by Westside Crocodile Textured Black Mule Wedge Sandals,₹1499.00,₹1499.00,4.0,4,https://www.tatacliq.com/luna-blu-by-westside-crocodile-textured-black-mule-wedge-sandals/p-mp000000018864257
LUNA BLU,LUNA BLU by Westside Light Beige Sling Back Heels Sandals,₹1499.00,₹1499.00,5.0,2,https://www.tatacliq.com/luna-blu-by-westside-light-beige-sling-back-heels-sandals/p-mp000000018798316
Campus,Campus Women's Red Flip Flops,₹359.00,₹425.00,4.0,1,https://www.tatacliq.com/campus-womens-red-flip-flops/p-mp000000017164653
Metro,Metro Women's Antique Gold Thong Sandals,₹1990.00,₹1990.00,0,0,https://www.tatacliq.com/metro-womens-antique-gold-thong-sandals/p-mp000000017558534
Inc.5,Inc.5 Women's Antique Gold Casual Wedges,₹4490.00,₹4490.00,0,0,https://www.tatacliq.com/inc-5-womens-antique-gold-casual-wedges/p-mp000000018552096
Clarks,Clarks Women's Seren30 Edge Brown Loafers,₹4749.00,₹9499.00,0,0,https://www.tatacliq.com/clarks-womens-seren30-edge-brown-loafers/p-mp000000014348044
Mochi,Mochi Women's Black Cross Strap Wedges,₹2290.00,₹2290.00,0,0,https://www.tatacliq.com/mochi-womens-black-cross-strap-wedges/p-mp000000015667868
Campus,Campus Women's Black Flip Flops,₹349.00,₹399.00,4.8,5,https://www.tatacliq.com/campus-womens-black-flip-flops/p-mp000000017164673
Clarks,Clarks Women's Brown Casual Booties,₹3499.00,₹6999.00,4.0,1,https://www.tatacliq.com/clarks-womens-brown-casual-booties/p-mp000000015760431
Metro,Metro Women's Gold Thong Sandals,₹1990.00,₹1990.00,0,0,https://www.tatacliq.com/metro-womens-gold-thong-sandals/p-mp000000017557572
Mochi,Mochi Women's Peach Ankle Strap Sandals,₹2290.00,₹2290.00,0,0,https://www.tatacliq.com/mochi-womens-peach-ankle-strap-sandals/p-mp000000017558478
Clarks,Clarks Women's Laina15 Trim Red Pump Shoes,₹4499.00,₹8999.00,0,0,https://www.tatacliq.com/clarks-womens-laina15-trim-red-pump-shoes/p-mp000000014348662
Bata,Bata Women's Blue Toe Ring Sandals,₹947.00,₹1199.00,5.0,1,https://www.tatacliq.com/bata-womens-blue-toe-ring-sandals/p-mp000000016930748
Inc.5,Inc.5 Women's Rose Gold Casual Wedges,₹4490.00,₹4490.00,0,0,https://www.tatacliq.com/inc-5-womens-rose-gold-casual-wedges/p-mp000000018552112
Metro,Metro Women's Beige Casual Loafers,₹1890.00,₹1890.00,3.0,1,https://www.tatacliq.com/metro-beige-casual-loafers/p-mp000000006904795
Bata,Bata Women's Beige Ankle Strap Wedges,₹849.00,₹999.00,4.0,1,https://www.tatacliq.com/bata-womens-beige-ankle-strap-wedges/p-mp000000016931137
Clarks,Clarks Women's Burgundy Casual Booties,₹3499.00,₹6999.00,3.5,2,https://www.tatacliq.com/clarks-womens-burgundy-casual-booties/p-mp000000015760394
Ipanema,Ipanema Pink & Beige Flip Flops,₹449.00,₹899.00,0,0,https://www.tatacliq.com/ipanema-pink-beige-flip-flops/p-mp000000005474593
Metro,Metro Women's Antique Gold Thong Sandals,₹2290.00,₹2290.00,5.0,2,https://www.tatacliq.com/metro-womens-antique-gold-thong-sandals/p-mp000000012408113
Metro,Metro Women's Navy Flat Ballets,₹1990.00,₹1990.00,3.13,8,https://www.tatacliq.com/metro-womens-navy-flat-ballets/p-mp000000006410846
Inc.5,Inc.5 Women's Dark Beige Casual Sandals,₹2390.00,₹2390.00,0,0,https://www.tatacliq.com/inc-5-womens-dark-beige-casual-sandals/p-mp000000019348390
Inc.5,Inc.5 Women's Green Casual Sandals,₹2390.00,₹2390.00,0,0,https://www.tatacliq.com/inc-5-womens-green-casual-sandals/p-mp000000019348422
Clarks,Clarks Women's Beige Casual Booties,₹3749.00,₹7499.00,5.0,1,https://www.tatacliq.com/clarks-womens-beige-casual-booties/p-mp000000015760437
LUNA BLU,LUNA BLU by Westside Black V Strap Studded Sandals,₹1199.00,₹1199.00,4.5,2,https://www.tatacliq.com/luna-blu-by-westside-black-v-strap-studded-sandals/p-mp000000018864272
Ipanema,Ipanema Women's I Love Floral Fem Blue & Red Flip Flops,₹559.00,₹799.00,5.0,2,https://www.tatacliq.com/ipanema-womens-i-love-floral-fem-blue-red-flip-flops/p-mp000000010250163
LUNA BLU,LUNA BLU by Westside Blue Denim Sandals,₹999.00,₹999.00,5.0,1,https://www.tatacliq.com/luna-blu-by-westside-blue-denim-sandals/p-mp000000018685174
Metro,Metro Women's Rose Gold Thong Sandals,₹2290.00,₹2290.00,5.0,2,https://www.tatacliq.com/metro-womens-rose-gold-thong-sandals/p-mp000000012408135
Metro,Metro Women's Black Toe Ring Sandals,₹1990.00,₹1990.00,0,0,https://www.tatacliq.com/metro-womens-black-toe-ring-sandals/p-mp000000017557671
Metro,Metro Women's Rose Gold T-Strap Wedges,₹1718.00,₹2290.00,0,0,https://www.tatacliq.com/metro-womens-rose-gold-t-strap-wedges/p-mp000000017557611
LUNA BLU,LUNA BLU by Westside Beige Diamonte Thong Sandals,₹699.00,₹699.00,5.0,1,https://www.tatacliq.com/luna-blu-by-westside-beige-diamonte-thong-sandals/p-mp000000018685321
Clarks,Clarks Women's Black Casual Booties,₹3499.00,₹6999.00,2.0,1,https://www.tatacliq.com/clarks-womens-black-casual-booties/p-mp000000015760402
Inc.5,Inc.5 Women's Black Casual Loafers,₹2990.00,₹2990.00,0,0,https://www.tatacliq.com/inc-5-womens-black-casual-loafers/p-mp000000017119180
Mochi,Mochi Women's Peach Casual Stilettos,₹1690.00,₹1690.00,0,0,https://www.tatacliq.com/mochi-womens-peach-casual-stilettos/p-mp000000017558505
Mochi,Mochi Women's Silver Sling Back Stilettos,₹1418.00,₹1890.00,0,0,https://www.tatacliq.com/mochi-womens-silver-sling-back-stilettos/p-mp000000007457945
Bata,Bata Women's Nude Sling Back Sandals,₹1579.00,₹1999.00,0,0,https://www.tatacliq.com/bata-womens-nude-sling-back-sandals/p-mp000000016930634
Metro,Metro Women's Pink Thong Wedges,₹1374.00,₹2290.00,0,0,https://www.tatacliq.com/metro-womens-pink-thong-wedges/p-mp000000014641574
Bata,Bata Women's Red Toe Ring Wedges,₹789.00,₹999.00,0,0,https://www.tatacliq.com/bata-womens-red-toe-ring-wedges/p-mp000000016931768
Inc.5,Inc.5 Women's Black Casual Pumps,₹2990.00,₹2990.00,0,0,https://www.tatacliq.com/inc-5-womens-black-casual-pumps/p-mp000000017118869
LUNA BLU,LUNA BLU by Westside Troprical Printed Black Low Wedge Flip-Flop,₹799.00,₹799.00,5.0,1,https://www.tatacliq.com/luna-blu-by-westside-troprical-printed-black-low-wedge-flip-flop/p-mp000000018685331
Aldo,Aldo Women's Bone Cross Strap Sandals,₹5990.00,₹11999.00,0,0,https://www.tatacliq.com/aldo-womens-bone-cross-strap-sandals/p-mp000000015204262
Aldo,Aldo Women's Black Cross Strap Sandals,₹5990.00,₹11999.00,0,0,https://www.tatacliq.com/aldo-womens-black-cross-strap-sandals/p-mp000000015204271
Clarks,Clarks Women's Black Casual Booties,₹3749.00,₹7499.00,0,0,https://www.tatacliq.com/clarks-womens-black-casual-booties/p-mp000000015760416
Inc.5,Inc.5 Women's Golden Casual Wedges,₹2990.00,₹2990.00,0,0,https://www.tatacliq.com/inc-5-womens-golden-casual-wedges/p-mp000000019348467
Bata,Bata Women's Margery Pink Flat Ballets,₹1104.00,₹1299.00,0,0,https://www.tatacliq.com/bata-womens-margery-pink-flat-ballets/p-mp000000001169167
Inc.5,Inc.5 Women's Antique Gold Thong Wedges,₹3890.00,₹3890.00,0,0,https://www.tatacliq.com/inc-5-womens-antique-gold-thong-wedges/p-mp000000018552117
Campus,Campus Women's Black Wedge Flip Flops,₹529.00,₹699.00,3.38,8,https://www.tatacliq.com/campus-womens-black-wedge-flip-flops/p-mp000000014819795
LUNA BLU,LUNA BLU by Westside Black Cut Out Cage Buckle Sandals,₹1199.00,₹1199.00,4.4,5,https://www.tatacliq.com/luna-blu-by-westside-black-cut-out-cage-buckle-sandals/p-mp000000018685163
Inc.5,Inc.5 Women's Rose Gold Casual Wedges,₹2990.00,₹2990.00,0,0,https://www.tatacliq.com/inc-5-womens-rose-gold-casual-wedges/p-mp000000019348480
Clarks,Clarks Women's Black Casual Booties,₹3249.00,₹6499.00,0,0,https://www.tatacliq.com/clarks-womens-black-casual-booties/p-mp000000015760458
LUNA BLU,LUNA BLU by Westside Black Crocodile Pattern T-Strap Sandals,₹999.00,₹999.00,2.83,6,https://www.tatacliq.com/luna-blu-by-westside-black-crocodile-pattern-t-strap-sandals/p-mp000000018685194
Metro,Metro Women's Gold Toe Ring Sandals,₹1990.00,₹1990.00,0,0,https://www.tatacliq.com/metro-womens-gold-toe-ring-sandals/p-mp000000017557691
Clarks,Clarks Women's Kayleigh Charm Black Wedge Loafers,₹3599.00,₹5999.00,0,0,https://www.tatacliq.com/clarks-womens-kayleigh-charm-black-wedge-loafers/p-mp000000014347904
Mochi,Mochi Women's Green Ankle Strap Sandals,₹1990.00,₹1990.00,0,0,https://www.tatacliq.com/mochi-womens-green-ankle-strap-sandals/p-mp000000017558604
Campus,Campus Women's Black Flip Flops,₹559.00,₹749.00,3.9,10,https://www.tatacliq.com/campus-womens-black-flip-flops/p-mp000000014619622
Inc.5,Inc.5 Women's Silver Thong Wedges,₹3890.00,₹3890.00,0,0,https://www.tatacliq.com/inc-5-womens-silver-thong-wedges/p-mp000000018552127
Clarks,Clarks Women's Seren55 Soft Black Pump Shoes,₹4499.00,₹8999.00,0,0,https://www.tatacliq.com/clarks-womens-seren55-soft-black-pump-shoes/p-mp000000014347856
Bata,Bata Women's Black Back Strap Sandals,₹1026.00,₹1299.00,0,0,https://www.tatacliq.com/bata-womens-black-back-strap-sandals/p-mp000000016930774
Metro,Metro Women's Golden Ethnic Sandals,₹930.00,₹1690.00,0,0,https://www.tatacliq.com/metro-womens-golden-ethnic-sandals/p-mp000000012194837
Mochi,Mochi Women's Peach Ankle Strap Sandals,₹1990.00,₹1990.00,0,0,https://www.tatacliq.com/mochi-womens-peach-ankle-strap-sandals/p-mp000000017558614
Metro,Metro Women's Beige Ankle Strap Wedges,₹1374.00,₹2290.00,5.0,1,https://www.tatacliq.com/metro-womens-beige-ankle-strap-wedges/p-mp000000014641594
Mochi,Mochi Women's Black Peeptoe Shoes,₹1194.00,₹1990.00,4.75,4,https://www.tatacliq.com/mochi-womens-black-peeptoe-shoes/p-mp000000014285816
Clarks,Clarks Women's Wallacraft Lo Black Chukka Boots,₹7999.00,₹15999.00,0,0,https://www.tatacliq.com/clarks-womens-wallacraft-lo-black-chukka-boots/p-mp000000015080610
Ipanema,Ipanema Women's I Love Floral Fem Lilac & Pink Flip Flops,₹559.00,₹799.00,5.0,1,https://www.tatacliq.com/ipanema-womens-i-love-floral-fem-lilac-pink-flip-flops/p-mp000000010250175
Bata,Bata Women's Nude Thong Wedges,₹1026.00,₹1299.00,0,0,https://www.tatacliq.com/bata-womens-nude-thong-wedges/p-mp000000016930874
Metro,Metro Women's Antique Gold Ankle Strap Sandals,₹2690.00,₹2690.00,0,0,https://www.tatacliq.com/metro-womens-antique-gold-ankle-strap-sandals/p-mp000000012275793
Inc.5,Inc.5 Women's Beige Casual Sandals,₹2190.00,₹2190.00,0,0,https://www.tatacliq.com/inc-5-womens-beige-casual-sandals/p-mp000000019348496
Mochi,Mochi Women's Black Mule Shoes,₹993.00,₹1990.00,0,0,https://www.tatacliq.com/mochi-womens-black-mule-shoes/p-mp000000014285811
Clarks,Clarks Women's Wallabee Boot. Green Chukka Boots,₹10499.00,₹14999.00,0,0,https://www.tatacliq.com/clarks-womens-wallabee-boot-green-chukka-boots/p-mp000000015080565
Inc.5,Inc.5 Women's Mustard Casual Sandals,₹2190.00,₹2190.00,0,0,https://www.tatacliq.com/inc-5-womens-mustard-casual-sandals/p-mp000000019348529
Ipanema,Ipanema Women's Sem Igual Tattoo Fem Beige & Red Flip Flops,₹559.00,₹799.00,0,0,https://www.tatacliq.com/ipanema-womens-sem-igual-tattoo-fem-beige-red-flip-flops/p-mp000000010250121
LUNA BLU,LUNA BLU by Westside Gold Toe Ring Slip-on Sandals,₹999.00,₹999.00,5.0,4,https://www.tatacliq.com/luna-blu-by-westside-gold-toe-ring-slip-on-sandals/p-mp000000018425433
Metro,Metro Navy Casual Loafers,₹1890.00,₹1890.00,3.0,1,https://www.tatacliq.com/metro-navy-casual-loafers/p-mp000000006904799
LUNA BLU,LUNA BLU by Westside Mida Rendered Nude-Colored Mule Heel Sandals,₹1499.00,₹1499.00,4.67,3,https://www.tatacliq.com/luna-blu-by-westside-mida-rendered-nude-colored-mule-heel-sandals/p-mp000000018437503
Mochi,Mochi Women's Rose Gold Ethnic Sandals,₹1134.00,₹1890.00,4.33,3,https://www.tatacliq.com/mochi-womens-rose-gold-ethnic-sandals/p-mp000000007203618
LUNA BLU,LUNA BLU by Westside Black Pyramid Stud Pump Shoes,₹1999.00,₹1999.00,5.0,5,https://www.tatacliq.com/luna-blu-by-westside-black-pyramid-stud-pump-shoes/p-mp000000018864295
Metro,Metro Women's Gold Ankle Strap Sandals,₹2290.00,₹2290.00,0,0,https://www.tatacliq.com/metro-womens-gold-ankle-strap-sandals/p-mp000000017557220
Clarks,Clarks Women's Camzin Step Brown Chelsea Boots,₹2749.00,₹5499.00,0,0,https://www.tatacliq.com/clarks-womens-camzin-step-brown-chelsea-boots/p-mp000000015080574
Mochi,Mochi Women's Golden Sling Back Sandals,₹1121.00,₹2490.00,0,0,https://www.tatacliq.com/mochi-womens-golden-sling-back-sandals/p-mp000000006850014
Mochi,Mochi Women's Tan Thong Sandals,₹1690.00,₹1690.00,0,0,https://www.tatacliq.com/mochi-womens-tan-thong-sandals/p-mp000000017544620
Mochi,Mochi Women's Black Casual Sandals,₹1990.00,₹1990.00,0,0,https://www.tatacliq.com/mochi-womens-black-casual-sandals/p-mp000000017545255
Bata,Bata Women's Grey Thong Sandals,₹789.00,₹999.00,0,0,https://www.tatacliq.com/bata-womens-grey-thong-sandals/p-mp000000016930921
LUNA BLU,LUNA BLU by Westside Mary Silver Jane Heel Mules,₹1999.00,₹1999.00,4.8,5,https://www.tatacliq.com/luna-blu-by-westside-mary-silver-jane-heel-mules/p-mp000000018864323
Inc.5,Inc.5 Women's Beige Casual Pumps,₹2990.00,₹2990.00,0,0,https://www.tatacliq.com/inc-5-womens-beige-casual-pumps/p-mp000000017119105
Clarks,Clarks Women's Wallabee Boot. Multicolor Chukka Boots,₹7499.00,₹14999.00,0,0,https://www.tatacliq.com/clarks-womens-wallabee-boot-multicolor-chukka-boots/p-mp000000015080632
LUNA BLU,LUNA BLU by Westside Printed Thong Navy Blue Jute Flip-Flop,₹599.00,₹599.00,5.0,1,https://www.tatacliq.com/luna-blu-by-westside-printed-thong-navy-blue-jute-flip-flop/p-mp000000018685367
Bata,Bata Women's Tan Casual Sandals,₹849.00,₹999.00,0,0,https://www.tatacliq.com/bata-womens-tan-casual-sandals/p-mp000000016930980
Inc.5,Inc.5 Women's Chikoo Flat Ballets,₹2303.00,₹3290.00,0,0,https://www.tatacliq.com/inc-5-womens-chikoo-flat-ballets/p-mp000000017119448
Inc.5,Inc.5 Women's Pista Casual Sandals,₹2190.00,₹2190.00,0,0,https://www.tatacliq.com/inc-5-womens-pista-casual-sandals/p-mp000000019348524
Inc.5,Inc.5 Women's Antique Gold Thong Wedges,₹2690.00,₹2690.00,0,0,https://www.tatacliq.com/inc-5-womens-antique-gold-thong-wedges/p-mp000000018552175
Clarks,Clarks Women's Orinoco2 Up Black Chelsea Boots,₹5999.00,₹11999.00,0,0,https://www.tatacliq.com/clarks-womens-orinoco2-up-black-chelsea-boots/p-mp000000014347423
LUNA BLU,LUNA BLU by Westside Mida Rendered Black Mule Heel Sandals,₹1499.00,₹1499.00,4.67,3,https://www.tatacliq.com/luna-blu-by-westside-mida-rendered-black-mule-heel-sandals/p-mp000000018461435
Inc.5,Inc.5 Women's Black Casual Sandals,₹2390.00,₹2390.00,0,0,https://www.tatacliq.com/inc-5-womens-black-casual-sandals/p-mp000000019348570
Campus,Campus Women's Pink Flip Flops,₹639.00,₹775.00,4.43,7,https://www.tatacliq.com/campus-womens-pink-flip-flops/p-mp000000014560817
Metro,Metro Women's Black Ethnic Sandals,₹930.00,₹1690.00,0,0,https://www.tatacliq.com/metro-womens-black-ethnic-sandals/p-mp000000012195018
Metro,Metro Women's Black Casual Sandals,₹1990.00,₹1990.00,0,0,https://www.tatacliq.com/metro-womens-black-casual-sandals/p-mp000000017553306
LUNA BLU,LUNA BLU by Westside Cup Block Black Mules,₹1399.00,₹1399.00,4.0,1,https://www.tatacliq.com/luna-blu-by-westside-cup-block-black-mules/p-mp000000018461422
Metro,Metro Women's Antique Gold Cross Strap Wedges,₹2690.00,₹2690.00,0,0,https://www.tatacliq.com/metro-womens-antique-gold-cross-strap-wedges/p-mp000000017535624
Campus,Campus Women's Black Flip Flops,₹569.00,₹749.00,3.9,10,https://www.tatacliq.com/campus-womens-black-flip-flops/p-mp000000014560769
Mochi,Mochi Women's Black Casual Sandals,₹2690.00,₹2690.00,0,0,https://www.tatacliq.com/mochi-womens-black-casual-sandals/p-mp000000017543509
Bata,Bata Women's Red Flat Ballets,₹319.00,₹319.00,2.25,4,https://www.tatacliq.com/bata-womens-red-flat-ballets/p-mp000000013931071
Metro,Metro Women's Antique Gold Sandals,₹1990.00,₹1990.00,3.0,1,https://www.tatacliq.com/metro-womens-antique-gold-sandals/p-mp000000011822090
Clarks,Clarks Women's Un Rio Spark Black Wedge Loafers,₹3999.00,₹7999.00,0,0,https://www.tatacliq.com/clarks-womens-un-rio-spark-black-wedge-loafers/p-mp000000014347909
Bata,Bata Women's Black Casual Sandals,₹849.00,₹999.00,4.0,1,https://www.tatacliq.com/bata-womens-black-casual-sandals/p-mp000000016930707
Mochi,Mochi Women's Black Ankle Strap Sandals,₹2990.00,₹2990.00,0,0,https://www.tatacliq.com/mochi-womens-black-ankle-strap-sandals/p-mp000000017544845
Bata,Bata Women's Black Thong Wedges,₹1184.00,₹1499.00,3.0,1,https://www.tatacliq.com/bata-womens-black-thong-wedges/p-mp000000016930688
Ipanema,Ipanema Women's Sem Igual Tattoo Fem White & Pink Flip Flops,₹559.00,₹799.00,0,0,https://www.tatacliq.com/ipanema-womens-sem-igual-tattoo-fem-white-pink-flip-flops/p-mp000000010250125
Aldo,Aldo Women's Bone Sling Back Stilettos,₹6490.00,₹12999.00,0,0,https://www.tatacliq.com/aldo-womens-bone-sling-back-stilettos/p-mp000000014378565
Inc.5,Inc.5 Women's Pewter Thong Wedges,₹2690.00,₹2690.00,0,0,https://www.tatacliq.com/inc-5-womens-pewter-thong-wedges/p-mp000000018552181
Inc.5,Inc.5 Women's Antique Gold Casual Stilettos,₹2490.00,₹2490.00,0,0,https://www.tatacliq.com/inc-5-womens-antique-gold-casual-stilettos/p-mp000000019348267
