Brand,Title,Selling Price,MRP Price,Average Rating,Rating Count,Web URL 
SHOWOFF,SHOWOFF Olive Floral Print Straight Kurta With Palazzo,₹2007.00,₹5280.00,0,0,https://www.tatacliq.com/showoff-olive-floral-print-straight-kurta-with-palazzo/p-mp000000015156889
SHOWOFF,SHOWOFF Orange Floral Print Straight Kurta With Palazzo,₹2127.00,₹5595.00,0,0,https://www.tatacliq.com/showoff-orange-floral-print-straight-kurta-with-palazzo/p-mp000000015156952
Aurelia,Aurelia Peach & Blue Printed Kurta Pant Set With Dupatta,₹2199.00,₹3999.00,0,0,https://www.tatacliq.com/aurelia-peach-blue-printed-kurta-pant-set-with-dupatta/p-mp000000011855502
Aurelia,Aurelia Red Chequered Kurta Pant Set,₹1259.00,₹2799.00,0,0,https://www.tatacliq.com/aurelia-red-chequered-kurta-pant-set/p-mp000000011976795
Abhishti,Abhishti Red Zari Work Kurta Pant Set,₹3039.20,₹3799.00,0,0,https://www.tatacliq.com/abhishti-red-zari-work-kurta-pant-set/p-mp000000018528650
Aurelia,Aurelia Yellow & Green Printed Kurta Pant Set With Dupatta,₹1799.00,₹3999.00,0,0,https://www.tatacliq.com/aurelia-yellow-green-printed-kurta-pant-set-with-dupatta/p-mp000000011855509
SHOWOFF,SHOWOFF Black Printed Straight Kurta With Pants & Dupatta,₹2374.00,₹6245.00,3.0,1,https://www.tatacliq.com/showoff-black-printed-straight-kurta-with-pants-dupatta/p-mp000000015157033
Aurelia,Aurelia Green Printed Kurta Palazzo Set,₹854.00,₹1899.00,0,0,https://www.tatacliq.com/aurelia-green-printed-kurta-palazzo-set/p-mp000000011855712
SHOWOFF,SHOWOFF Mustard Printed Straight Calf Length Kurta With Palazzo & Dupatta,₹2374.00,₹6245.00,0,0,https://www.tatacliq.com/showoff-mustard-printed-straight-calf-length-kurta-with-palazzo-dupatta/p-mp000000015157005
SHOWOFF,SHOWOFF Navy Printed Straight Calf Length Kurta With Palazzo,₹2007.00,₹5280.00,0,0,https://www.tatacliq.com/showoff-navy-printed-straight-calf-length-kurta-with-palazzo/p-mp000000015156814
SHOWOFF,SHOWOFF Olive Striped Kurta With Palazzo & Dupatta,₹2364.00,₹6220.00,0,0,https://www.tatacliq.com/showoff-olive-striped-kurta-with-palazzo-dupatta/p-mp000000015156836
Aurelia,Aurelia Peach Printed Kurta Palazzo Set,₹1124.00,₹2499.00,0,0,https://www.tatacliq.com/aurelia-peach-printed-kurta-palazzo-set/p-mp000000011855473
Aurelia,Aurelia Pink & Blue Cotton Printed Kurta Palazzo Set With Dupatta,₹1529.00,₹3399.00,5.0,1,https://www.tatacliq.com/aurelia-pink-blue-cotton-printed-kurta-palazzo-set-with-dupatta/p-mp000000011855446
Aurelia,Aurelia Purple & White Kurta & Palazzo Set,₹899.00,₹1999.00,4.33,3,https://www.tatacliq.com/aurelia-purple-white-kurta-palazzo-set/p-mp000000011820920
Aurelia,Aurelia Sky Blue & White Printed Kurta Pant Set,₹899.00,₹1999.00,0,0,https://www.tatacliq.com/aurelia-sky-blue-white-printed-kurta-pant-set/p-mp000000011855543
SHOWOFF,SHOWOFF Yellow Printed Kurta With Pants,₹1771.00,₹4660.00,0,0,https://www.tatacliq.com/showoff-yellow-printed-kurta-with-pants/p-mp000000015156808
SHOWOFF,SHOWOFF Beige Printed Kurta With Palazzo & Dupatta,₹2374.00,₹6245.00,0,0,https://www.tatacliq.com/showoff-beige-printed-kurta-with-palazzo-dupatta/p-mp000000015156874
SHOWOFF,SHOWOFF Black Floral Print Kurta With Pants & Dupatta,₹1652.00,₹4345.00,0,0,https://www.tatacliq.com/showoff-black-floral-print-kurta-with-pants-dupatta/p-mp000000015157137
Aurelia,Aurelia Blue & Yellow Embroidered Kurta Pant Set,₹1799.00,₹3999.00,3.0,1,https://www.tatacliq.com/aurelia-blue-yellow-embroidered-kurta-pant-set/p-mp000000011855533
Globus,Globus Blue Embroidered Kurta With Pants & Dupatta,₹1249.00,₹2499.00,5.0,1,https://www.tatacliq.com/globus-blue-embroidered-kurta-with-pants-dupatta/p-mp000000017613814
Aurelia,Aurelia Pink & Sea Green Embroidered Kurta Pant Set With Dupatta,₹1799.00,₹3999.00,0,0,https://www.tatacliq.com/aurelia-pink-sea-green-embroidered-kurta-pant-set-with-dupatta/p-mp000000011855518
Aurelia,Aurelia Pink & White Printed Kurta Pant Set,₹899.00,₹1999.00,5.0,1,https://www.tatacliq.com/aurelia-pink-white-printed-kurta-pant-set/p-mp000000011855558
Aurelia,Aurelia Sea Green Printed Kurta Palazzo Set,₹1124.00,₹2499.00,0,0,https://www.tatacliq.com/aurelia-sea-green-printed-kurta-palazzo-set/p-mp000000011855463
SHOWOFF,SHOWOFF Yellow Floral Print Kurta With Palazzo,₹2009.00,₹5285.00,0,0,https://www.tatacliq.com/showoff-yellow-floral-print-kurta-with-palazzo/p-mp000000015156911
SHOWOFF,SHOWOFF Yellow Floral Print Kurta With Palazzo & Dupatta,₹3077.00,₹8095.00,0,0,https://www.tatacliq.com/showoff-yellow-floral-print-kurta-with-palazzo-dupatta/p-mp000000015156930
SHOWOFF,SHOWOFF Yellow Floral Print Straight Calf Length Kurta With Palazzo,₹2007.00,₹5280.00,0,0,https://www.tatacliq.com/showoff-yellow-floral-print-straight-calf-length-kurta-with-palazzo/p-mp000000015156921
SHOWOFF,SHOWOFF Yellow Printed Kurta With Pants & Dupatta,₹1995.00,₹5250.00,0,0,https://www.tatacliq.com/showoff-yellow-printed-kurta-with-pants-dupatta/p-mp000000015157110
SHOWOFF,SHOWOFF Beige Printed Kurta With Pants,₹1414.00,₹3720.00,0,0,https://www.tatacliq.com/showoff-beige-printed-kurta-with-pants/p-mp000000015157198
Aurelia,Aurelia Black Printed Kurta Palazzo Set,₹899.00,₹1999.00,0,0,https://www.tatacliq.com/aurelia-black-printed-kurta-palazzo-set/p-mp000000011855686
SHOWOFF,SHOWOFF Green Printed Kurta With Pants,₹1889.00,₹4970.00,0,0,https://www.tatacliq.com/showoff-green-printed-kurta-with-pants/p-mp000000015157433
Aurelia,Aurelia Navy Cotton Chequered Kurta Palazzo Set,₹1169.00,₹2599.00,2.0,1,https://www.tatacliq.com/aurelia-navy-cotton-chequered-kurta-palazzo-set/p-mp000000011855630
SHOWOFF,SHOWOFF Olive Printed Kurta With Palazzo & Dupatta,₹2602.00,₹6845.00,0,0,https://www.tatacliq.com/showoff-olive-printed-kurta-with-palazzo-dupatta/p-mp000000015157266
SHOWOFF,SHOWOFF Orange Printed Straight Calf Length Kurta With Pants,₹1652.00,₹4345.00,0,0,https://www.tatacliq.com/showoff-orange-printed-straight-calf-length-kurta-with-pants/p-mp000000015157204
Globus,Globus Pink Regular Fit Kurta With Pants & Dupatta,₹1299.00,₹2598.70,4.0,1,https://www.tatacliq.com/globus-pink-regular-fit-kurta-with-pants-dupatta/p-mp000000017613806
Aurelia,Aurelia Sky Blue Cotton Printed Kurta Palazzo Set,₹1169.00,₹2599.00,3.0,1,https://www.tatacliq.com/aurelia-sky-blue-cotton-printed-kurta-palazzo-set/p-mp000000011855520
SHOWOFF,SHOWOFF Teal Floral Print Kurta With Pants & Dupatta,₹1889.00,₹4970.00,0,0,https://www.tatacliq.com/showoff-teal-floral-print-kurta-with-pants-dupatta/p-mp000000015156201
Aurelia,Aurelia Yellow & Orange Printed Kurta Palazzo Set,₹854.00,₹1899.00,5.0,1,https://www.tatacliq.com/aurelia-yellow-orange-printed-kurta-palazzo-set/p-mp000000011855699
SHOWOFF,SHOWOFF Yellow Printed Straight Calf Length Kurta With Pants,₹1889.00,₹4970.00,0,0,https://www.tatacliq.com/showoff-yellow-printed-straight-calf-length-kurta-with-pants/p-mp000000015157412
Aurelia,Aurelia Blue & White Cotton Printed Kurta Pant Set,₹899.00,₹1999.00,4.0,1,https://www.tatacliq.com/aurelia-blue-white-cotton-printed-kurta-pant-set/p-mp000000011855651
SHOWOFF,SHOWOFF Grey Printed Kurta With Palazzo & Dupatta,₹3552.00,₹9345.00,0,0,https://www.tatacliq.com/showoff-grey-printed-kurta-with-palazzo-dupatta/p-mp000000015157703
Be Indi,Be Indi Mustard Printed Kurta Pant Set,₹1950.00,₹3899.00,0,0,https://www.tatacliq.com/be-indi-mustard-printed-kurta-pant-set/p-mp000000017389102
SHOWOFF,SHOWOFF Peach Printed Straight Calf Length Kurta With Pants,₹1414.00,₹3720.00,0,0,https://www.tatacliq.com/showoff-peach-printed-straight-calf-length-kurta-with-pants/p-mp000000015157616
Aurelia,Aurelia Pink & Blue Kurta With Pant & Dupatta,₹2114.00,₹4699.00,0,0,https://www.tatacliq.com/aurelia-pink-blue-kurta-with-pant-dupatta/p-mp000000011820829
SHOWOFF,SHOWOFF Pink Printed Straight Kurta With Pants,₹1414.00,₹3720.00,0,0,https://www.tatacliq.com/showoff-pink-printed-straight-kurta-with-pants/p-mp000000015157625
SHOWOFF,SHOWOFF Purple Printed Straight Kurta With Pants,₹1414.00,₹3720.00,0,0,https://www.tatacliq.com/showoff-purple-printed-straight-kurta-with-pants/p-mp000000015157601
Aurelia,Aurelia White & Black Kurta & Palazzo Set,₹899.00,₹1999.00,5.0,2,https://www.tatacliq.com/aurelia-white-black-kurta-palazzo-set/p-mp000000011820903
Aurelia,Aurelia Yellow & Red Kurta & Palazzo Set,₹899.00,₹1999.00,5.0,1,https://www.tatacliq.com/aurelia-yellow-red-kurta-palazzo-set/p-mp000000011820879
SHOWOFF,SHOWOFF Yellow Printed Straight Calf Length Kurta With Pants,₹1414.00,₹3720.00,0,0,https://www.tatacliq.com/showoff-yellow-printed-straight-calf-length-kurta-with-pants/p-mp000000015157623
Aurelia,Aurelia Blue & Red Printed Kurta Skirt Set,₹1934.00,₹4299.00,0,0,https://www.tatacliq.com/aurelia-blue-red-printed-kurta-skirt-set/p-mp000000011763565
Aurelia,Aurelia Blue Kurta & Palazzo Set,₹1484.00,₹2699.00,5.0,1,https://www.tatacliq.com/aurelia-blue-kurta-palazzo-set/p-mp000000011820995
Aurelia,Aurelia Blue Kurta & Palazzo Set,₹1169.00,₹2599.00,0,0,https://www.tatacliq.com/aurelia-blue-kurta-palazzo-set/p-mp000000011821037
SHOWOFF,SHOWOFF Navy Embroidered Kurta With Palazzo,₹1769.00,₹4655.00,0,0,https://www.tatacliq.com/showoff-navy-embroidered-kurta-with-palazzo/p-mp000000015157635
Aurelia,Aurelia Off White & Blue Kurta With Pant & Dupatta,₹4999.00,₹4999.00,5.0,1,https://www.tatacliq.com/aurelia-off-white-blue-kurta-with-pant-dupatta/p-mp000000011820783
Aurelia,Aurelia Peach Kurta & Palazzo Set,₹1214.00,₹2699.00,0,0,https://www.tatacliq.com/aurelia-peach-kurta-palazzo-set/p-mp000000011820831
Aurelia,Aurelia Peach Kurta With Palazzo & Dupatta,₹1709.00,₹3799.00,3.33,3,https://www.tatacliq.com/aurelia-peach-kurta-with-palazzo-dupatta/p-mp000000011821007
Be Indi,Be Indi Pink Printed Kurta Pant Set,₹1100.00,₹2199.00,0,0,https://www.tatacliq.com/be-indi-pink-printed-kurta-pant-set/p-mp000000017388960
Aurelia,Aurelia Red Kurta With Pant & Dupatta,₹2749.00,₹4999.00,0,0,https://www.tatacliq.com/aurelia-red-kurta-with-pant-dupatta/p-mp000000011820794
Aurelia,Aurelia White & Blue Kurta Pant Set,₹1259.00,₹2799.00,0,0,https://www.tatacliq.com/aurelia-white-blue-kurta-pant-set/p-mp000000011820892
Aurelia,Aurelia Yellow & Red Kurta & Palazzo Set,₹899.00,₹1999.00,0,0,https://www.tatacliq.com/aurelia-yellow-red-kurta-palazzo-set/p-mp000000011820977
Aurelia,Aurelia Yellow Kurta With Pant & Dupatta,₹2114.00,₹4699.00,0,0,https://www.tatacliq.com/aurelia-yellow-kurta-with-pant-dupatta/p-mp000000011820842
Aurelia,Aurelia Beige & Brown Embellished Kurta Skirt Set With Dupatta,₹1934.00,₹4299.00,0,0,https://www.tatacliq.com/aurelia-beige-brown-embellished-kurta-skirt-set-with-dupatta/p-mp000000011403869
Aurelia,Aurelia Beige Embellished Kurta Palazzo Set With Gilet,₹2249.00,₹4999.00,3.0,2,https://www.tatacliq.com/aurelia-beige-embellished-kurta-palazzo-set-with-gilet/p-mp000000010857906
Aurelia,Aurelia Black Printed Kurta Palazzo Set,₹1034.00,₹2299.00,4.0,2,https://www.tatacliq.com/aurelia-black-printed-kurta-palazzo-set/p-mp000000011133281
Aurelia,Aurelia Brown Printed Dress With Dupatta,₹2474.00,₹5499.00,5.0,1,https://www.tatacliq.com/aurelia-brown-printed-dress-with-dupatta/p-mp000000010455758
Aurelia,Aurelia Grey & Purple Cotton Printed Kurta Palazzo Set,₹1034.00,₹2299.00,0,0,https://www.tatacliq.com/aurelia-grey-purple-cotton-printed-kurta-palazzo-set/p-mp000000011133245
Aurelia,Aurelia Peach Embellished Kurta Pant Set With Dupatta,₹2069.00,₹4599.00,4.0,1,https://www.tatacliq.com/aurelia-peach-embellished-kurta-pant-set-with-dupatta/p-mp000000010857945
Aurelia,Aurelia Peach Cotton Printed Kurta Palazzo Set,₹1034.00,₹2299.00,4.67,3,https://www.tatacliq.com/aurelia-peach-cotton-printed-kurta-palazzo-set/p-mp000000011133255
Soch,Soch Pink Embroidered Kurta Pant Set,₹1499.00,₹2998.00,0,0,https://www.tatacliq.com/soch-pink-embroidered-kurta-pant-set/p-mp000000014975744
Aurelia,Aurelia White Kurta Pant Set With Gilet,₹1799.00,₹3999.00,5.0,2,https://www.tatacliq.com/aurelia-white-kurta-pant-set-with-gilet/p-mp000000010857920
Aurelia,Aurelia White Solid Kurta & Palazzo Set,₹1169.00,₹2599.00,0,0,https://www.tatacliq.com/aurelia-white-solid-kurta-palazzo-set/p-mp000000010455699
Aurelia,Aurelia Blue Printed Crop Top & Skirt With Dupatta,₹1934.00,₹4299.00,5.0,4,https://www.tatacliq.com/aurelia-blue-printed-crop-top-skirt-with-dupatta/p-mp000000010455787
Aurelia,Aurelia Black Embroidered Kurta & Trouser With Gillet,₹2069.00,₹4599.00,1.5,2,https://www.tatacliq.com/aurelia-black-embroidered-kurta-trouser-with-gillet/p-mp000000010455762
Aurelia,Aurelia Beige Printed Kurta & Palazzo With Dupatta,₹1799.00,₹3999.00,5.0,1,https://www.tatacliq.com/aurelia-beige-printed-kurta-palazzo-with-dupatta/p-mp000000010455780
Aurelia,Aurelia Green Band Neck Maxi Dress With Jacket Set,₹1349.00,₹2999.00,4.5,4,https://www.tatacliq.com/aurelia-green-band-neck-maxi-dress-with-jacket-set/p-mp000000008957049
Aurelia,Aurelia Green Embellished Top & Skirt Set With Cape,₹1999.00,₹4999.00,0,0,https://www.tatacliq.com/aurelia-green-embellished-top-skirt-set-with-cape/p-mp000000009024539
Prakrti,Prakrti Green Cotton Printed Kurta Pant Set With Dupatta,₹2000.00,₹3999.00,0,0,https://www.tatacliq.com/prakrti-green-cotton-printed-kurta-pant-set-with-dupatta/p-mp000000016820870
Aurelia,Aurelia Peach Floral Kurta & Tight With Dupatta,₹2069.00,₹4599.00,2.5,2,https://www.tatacliq.com/aurelia-peach-floral-kurta-tight-with-dupatta/p-mp000000010455828
Aurelia,Aurelia Green Printed Dress With Dupatta,₹2474.00,₹5499.00,2.0,2,https://www.tatacliq.com/aurelia-green-printed-dress-with-dupatta/p-mp000000010455766
Aurelia,Aurelia Yellow Printed Kurta With Jacket,₹1999.00,₹4999.00,3.86,7,https://www.tatacliq.com/aurelia-yellow-printed-kurta-with-jacket/p-mp000000009024630
Aurelia,Aurelia White Printed Kurta & Pant Set With Jacket,₹1484.00,₹3299.00,5.0,2,https://www.tatacliq.com/aurelia-white-printed-kurta-pant-set-with-jacket/p-mp000000008957032
SHADES,SHADES Maroon Kurta Pant Set,₹2400.00,₹6000.00,0,0,https://www.tatacliq.com/shades-maroon-kurta-pant-set/p-mp000000015712208
Soch,Soch Off-White Embroidered Kurta Palazzo Set With Dupatta,₹7998.00,₹7998.00,0,0,https://www.tatacliq.com/soch-off-white-embroidered-kurta-palazzo-set-with-dupatta/p-mp000000014975581
Fabindia,Fabindia Lime Yellow Cotton Printed Top Dhoti Pant Set,₹1499.00,₹2599.00,0,0,https://www.tatacliq.com/fabindia-lime-yellow-cotton-printed-top-dhoti-pant-set/p-mp000000015719440
Soch,Soch Navy Embroidered Kurta Pant Set,₹1999.00,₹3998.00,0,0,https://www.tatacliq.com/soch-navy-embroidered-kurta-pant-set/p-mp000000014975774
Fabindia,Fabindia Purple Embroidered Kurta Pant Set,₹6599.00,₹6599.00,5.0,1,https://www.tatacliq.com/fabindia-purple-embroidered-kurta-pant-set/p-mp000000015551926
Soch,Soch Pink Embroidered Kurta Pant Set,₹1499.00,₹2998.00,0,0,https://www.tatacliq.com/soch-pink-embroidered-kurta-pant-set/p-mp000000014975753
Desi Weavess,Desi Weavess Yellow Embellished Kurta Pant Set With Dupatta,₹3899.35,₹5999.00,0,0,https://www.tatacliq.com/desi-weavess-yellow-embellished-kurta-pant-set-with-dupatta/p-mp000000013690096
Desi Weavess,Desi Weavess Orange Zari Work Kurta Pant Set With Dupatta,₹3249.35,₹4999.00,0,0,https://www.tatacliq.com/desi-weavess-orange-zari-work-kurta-pant-set-with-dupatta/p-mp000000013690281
Rustorange,Rustorange Blue & Orange Printed Tunic Palazzo Set,₹1633.00,₹3599.00,0,0,https://www.tatacliq.com/rustorange-blue-orange-printed-tunic-palazzo-set/p-mp000000011183380
Rustorange,Rustorange Black Kurta Palazzo Set With Dupatta,₹3049.00,₹5899.00,4.0,2,https://www.tatacliq.com/rustorange-black-kurta-palazzo-set-with-dupatta/p-mp000000011183373
Ojas Design,Ojas Design Red & Grey Linen Embellished Kurta Palazzo Set,₹2886.00,₹4850.00,0,0,https://www.tatacliq.com/ojas-design-red-grey-linen-embellished-kurta-palazzo-set/p-mp000000010001254
Vark,Vark by Westside Beige Nature Printed Kurta and Pants Set,₹2299.00,₹2299.00,5.0,1,https://www.tatacliq.com/vark-by-westside-beige-nature-printed-kurta-and-pants-set/p-mp000000019680405
SCAKHI,SCAKHI Beige Floral Print Kaftan Palazzo Set,₹6044.00,₹9299.00,0,0,https://www.tatacliq.com/scakhi-beige-floral-print-kaftan-palazzo-set/p-mp000000019899336
Khushal K,Khushal K Purple Embroidered Kurta With Pant & Dupatta,₹1919.70,₹6399.00,3.67,3,https://www.tatacliq.com/khushal-k-purple-embroidered-kurta-with-pant-dupatta/p-mp000000018500094
Janasya,Janasya Blue Crepe Floral Print Kurta Pant Set,₹1299.00,₹3329.00,0,0,https://www.tatacliq.com/janasya-blue-crepe-floral-print-kurta-pant-set/p-mp000000020071012
Janasya,Janasya Brown Crepe Floral Print Kurta Pant Set With Dupatta,₹1739.00,₹3999.00,0,0,https://www.tatacliq.com/janasya-brown-crepe-floral-print-kurta-pant-set-with-dupatta/p-mp000000020071015
Yufta,Yufta Blue Floral Kurta Pant Set,₹2499.00,₹4999.00,0,0,https://www.tatacliq.com/yufta-blue-floral-kurta-pant-set/p-mp000000020056387
SCAKHI,SCAKHI Crimson Red Printed Tunic Pant Set,₹5134.35,₹7899.00,0,0,https://www.tatacliq.com/scakhi-crimson-red-printed-tunic-pant-set/p-mp000000020046945
Yufta,Yufta Pink Floral Kurta Pant Set,₹2499.00,₹4999.00,0,0,https://www.tatacliq.com/yufta-pink-floral-kurta-pant-set/p-mp000000020056397
SCAKHI,SCAKHI Rani Pink Printed Tunic Pant Set,₹3199.50,₹6399.00,0,0,https://www.tatacliq.com/scakhi-rani-pink-printed-tunic-pant-set/p-mp000000020046935
Aurelia,Aurelia Blue Geometric Kurta & Palazzo Set,₹899.00,₹1999.00,1.0,1,https://www.tatacliq.com/aurelia-blue-geometric-kurta-palazzo-set/p-mp000000010455683
Aurelia,Aurelia Red Printed Kurta Pant Set,₹3999.00,₹3999.00,0,0,https://www.tatacliq.com/aurelia-red-printed-kurta-pant-set/p-mp000000020051637
Fashor,Fashor Beige Cotton Embroidered Kurta Pant Set With Dupatta,₹3299.00,₹3299.00,0,0,https://www.tatacliq.com/fashor-beige-cotton-embroidered-kurta-pant-set-with-dupatta/p-mp000000016396710
Soch,Soch Blue Embroidered Kurta Pant Set With Dupatta,₹9998.00,₹9998.00,0,0,https://www.tatacliq.com/soch-blue-embroidered-kurta-pant-set-with-dupatta/p-mp000000014672621
Aurelia,Aurelia Green Embroidered Kurta Pant Set,₹3599.00,₹3599.00,0,0,https://www.tatacliq.com/aurelia-green-embroidered-kurta-pant-set/p-mp000000020051664
Stylum,Stylum Mauve Rayon Floral Print Kurta Pant Set,₹1184.00,₹3199.00,4.33,3,https://www.tatacliq.com/stylum-mauve-rayon-floral-print-kurta-pant-set/p-mp000000019402208
NUHH,Nuhh Off White Garden Of All Senses Kurta with Pant and Dupatta,₹8750.00,₹12500.00,0,0,https://www.tatacliq.com/nuhh-off-white-garden-of-all-senses-kurta-with-pant-and-dupatta/p-mp000000014687704
Indo Era,Indo Era Purple Woven Pattern Kurta Palazzo Set With Dupatta,₹959.00,₹3999.00,5.0,1,https://www.tatacliq.com/indo-era-purple-woven-pattern-kurta-palazzo-set-with-dupatta/p-mp000000019390798
INDIFUSION,INDIFUSION Navy Cotton Chequered Kurta Pant Set,₹3295.00,₹3295.00,0,0,https://www.tatacliq.com/indifusion-navy-cotton-chequered-kurta-pant-set/p-mp000000019912736
INDIFUSION,INDIFUSION Pink Floral Print Kurti Pant Set,₹3995.00,₹3995.00,0,0,https://www.tatacliq.com/indifusion-pink-floral-print-kurti-pant-set/p-mp000000019912763
KSUT,KSUT Yellow Printed Kurta Sharara Set With Dupatta,₹2499.00,₹7999.00,0,0,https://www.tatacliq.com/ksut-yellow-printed-kurta-sharara-set-with-dupatta/p-mp000000017517719
KSUT,KSUT Blue Printed Kurta Sharara Set With Dupatta,₹1999.00,₹7999.00,0,0,https://www.tatacliq.com/ksut-blue-printed-kurta-sharara-set-with-dupatta/p-mp000000017517775
W,W Grey & Red Floral Print Kurta Pant Set,₹5999.00,₹5999.00,0,0,https://www.tatacliq.com/w-grey-red-floral-print-kurta-pant-set/p-mp000000019867747
W,W Moss Green Floral Print Kurta Pant Set With Dupatta,₹5999.00,₹5999.00,0,0,https://www.tatacliq.com/w-moss-green-floral-print-kurta-pant-set-with-dupatta/p-mp000000019867689
Soch,Soch Black Embroidered Kurta Churidar Set With Dupatta,₹6499.00,₹12998.00,0,0,https://www.tatacliq.com/soch-black-embroidered-kurta-churidar-set-with-dupatta/p-mp000000014282662
Stylum,Stylum Red Rayon Embroidered Kurta With Pant & Dupatta,₹1365.00,₹3499.00,0,0,https://www.tatacliq.com/stylum-red-rayon-embroidered-kurta-with-pant-dupatta/p-mp000000019402322
NUHH,Nuhh Multi-Colour Summer Tulle Collage Kurta with Pant,₹7840.00,₹11200.00,0,0,https://www.tatacliq.com/nuhh-multi-colour-summer-tulle-collage-kurta-with-pant/p-mp000000014687651
Anubhutee,Anubhutee Navy Cotton Floral Print Kurta Pant Set,₹799.00,₹2699.00,0,0,https://www.tatacliq.com/anubhutee-navy-cotton-floral-print-kurta-pant-set/p-mp000000019609074
Soch,Soch Yellow Embroidered Kurta Pant Set With Dupatta,₹3499.00,₹6998.00,0,0,https://www.tatacliq.com/soch-yellow-embroidered-kurta-pant-set-with-dupatta/p-mp000000014282431
Anubhutee,Anubhutee Yellow Cotton Printed Kurta Pant Set,₹719.00,₹3199.00,0,0,https://www.tatacliq.com/anubhutee-yellow-cotton-printed-kurta-pant-set/p-mp000000019609112
Soch,Soch Green Floral Print Kurta Pant Set With Dupatta,₹4999.00,₹9998.00,0,0,https://www.tatacliq.com/soch-green-floral-print-kurta-pant-set-with-dupatta/p-mp000000014002072
Skylee,Skylee Green Printed Kurta Pant Set,₹599.00,₹2226.00,0,0,https://www.tatacliq.com/skylee-green-printed-kurta-pant-set/p-mp000000019417816
Melange by Lifestyle,Melange by Lifestyle Grey Floral Print Kurta Palazzo Set,₹2208.00,₹2599.00,0,0,https://www.tatacliq.com/melange-by-lifestyle-grey-floral-print-kurta-palazzo-set/p-mp000000019750510
Skylee,Skylee Orange Embroidered Kurta Pant Set With Dupatta,₹1049.00,₹3911.00,3.0,2,https://www.tatacliq.com/skylee-orange-embroidered-kurta-pant-set-with-dupatta/p-mp000000019416131
Fashor,Fashor Purple Cotton Embroidered Kurta Pant Set With Dupatta,₹2839.00,₹5899.00,0,0,https://www.tatacliq.com/fashor-purple-cotton-embroidered-kurta-pant-set-with-dupatta/p-mp000000019280496
Melange by Lifestyle,Melange by Lifestyle Mustard & Beige Embroidered Kurta Pant Set With Dupatta,₹4248.00,₹4999.00,0,0,https://www.tatacliq.com/melange-by-lifestyle-mustard-beige-embroidered-kurta-pant-set-with-dupatta/p-mp000000019750577
Biba,Biba Blue Cotton Embroidered Kurta Pant Set With Dupatta,₹3599.00,₹3599.00,0,0,https://www.tatacliq.com/biba-blue-cotton-embroidered-kurta-pant-set-with-dupatta/p-mp000000019647900
Biba,Biba Coral Cotton Embroidered Kurta Pant Set With Dupatta,₹3599.00,₹3599.00,0,0,https://www.tatacliq.com/biba-coral-cotton-embroidered-kurta-pant-set-with-dupatta/p-mp000000019647906
Ishin,Ishin Green Woven Pattern Kurta Pant Set With Dupatta,₹1719.60,₹4299.00,0,0,https://www.tatacliq.com/ishin-green-woven-pattern-kurta-pant-set-with-dupatta/p-mp000000019609849
Ishin,Ishin Teal Blue Woven Pattern Kurta Pant Set With Dupatta,₹1719.60,₹4299.00,0,0,https://www.tatacliq.com/ishin-teal-blue-woven-pattern-kurta-pant-set-with-dupatta/p-mp000000019609837
Rangita,Rangita Pink Cotton Printed Kurta Pant Set,₹1199.00,₹2399.00,0,0,https://www.tatacliq.com/rangita-pink-cotton-printed-kurta-pant-set/p-mp000000019628873
Fashor,Fashor Off-White Embroidered Tunic Dhoti Pant Set,₹3799.00,₹8499.00,0,0,https://www.tatacliq.com/fashor-off-white-embroidered-tunic-dhoti-pant-set/p-mp000000015623827
Rangita,Rangita Teal Blue Embroidered Kurta Pant Set,₹1399.00,₹2999.00,0,0,https://www.tatacliq.com/rangita-teal-blue-embroidered-kurta-pant-set/p-mp000000019628897
Rain and Rainbow,Rain and Rainbow Navy Cotton Floral Print Kurta Pant Set,₹1497.00,₹2995.00,0,0,https://www.tatacliq.com/rain-and-rainbow-navy-cotton-floral-print-kurta-pant-set/p-mp000000019566945
aarke Ritu Kumar,aarke Ritu Kumar Red Printed Kurta With Pant & Dupatta,₹3840.00,₹4800.00,0,0,https://www.tatacliq.com/aarke-ritu-kumar-red-printed-kurta-with-pant-dupatta/p-mp000000017141891
aarke Ritu Kumar,aarke Ritu Kumar Blue Printed Kurta With Pant & Dupatta,₹4720.00,₹5900.00,0,0,https://www.tatacliq.com/aarke-ritu-kumar-blue-printed-kurta-with-pant-dupatta/p-mp000000017141800
Rain and Rainbow,Rain and Rainbow Green Cotton Embellished Kurta Palazzo Set With Dupatta,₹2347.00,₹4695.00,0,0,https://www.tatacliq.com/rain-and-rainbow-green-cotton-embellished-kurta-palazzo-set-with-dupatta/p-mp000000019566980
Soch,Soch Wine Embroidered Kurta Palazzo Set With Dupatta,₹5998.00,₹5998.00,0,0,https://www.tatacliq.com/soch-wine-embroidered-kurta-palazzo-set-with-dupatta/p-mp000000019280732
Rangmanch by Pantaloons,Rangmanch by Pantaloons Yellow Embroidered Kurta Palazzo Set With Dupatta,₹3299.00,₹3299.00,0,0,https://www.tatacliq.com/rangmanch-by-pantaloons-yellow-embroidered-kurta-palazzo-set-with-dupatta/p-mp000000019379800
Soch,Soch Green & Off-White Cotton Printed Kurta Pant Set With Dupatta,₹3998.00,₹3998.00,0,0,https://www.tatacliq.com/soch-green-off-white-cotton-printed-kurta-pant-set-with-dupatta/p-mp000000019530790
