Brand,Title,Selling Price,MRP Price,Average Rating,Rating Count,Web URL 
United Colors of Benetton,United Colors of Benetton Blue Regular Fit Jeans,₹2279.00,₹3999.00,0,0,https://www.tatacliq.com/united-colors-of-benetton-blue-regular-fit-jeans/p-mp000000016233677
JadeBlue,JadeBlue Dark Blue Cotton Slim Fit Jeans,₹1679.00,₹2799.00,5.0,1,https://www.tatacliq.com/jadeblue-dark-blue-cotton-slim-fit-jeans/p-mp000000016883077
Wrangler,Wrangler Vegas Dark Navy Skinny Fit Low Rise Jeans,₹1499.00,₹2999.00,0,0,https://www.tatacliq.com/wrangler-vegas-dark-navy-skinny-fit-low-rise-jeans/p-mp000000019832388
Blackberrys,Blackberrys Grey Skinny Fit Jeans,₹2306.00,₹3295.00,0,0,https://www.tatacliq.com/blackberrys-grey-skinny-fit-jeans/p-mp000000013014885
Blackberrys,Blackberrys Grey Skinny Fit Jeans,₹2306.00,₹3295.00,0,0,https://www.tatacliq.com/blackberrys-grey-skinny-fit-jeans/p-mp000000013014908
Van Heusen,Van Heusen Denim Labs Grey Regular Fit Jeans,₹2249.00,₹2999.00,0,0,https://www.tatacliq.com/van-heusen-denim-labs-grey-regular-fit-jeans/p-mp000000015025691
Pepe Jeans,Pepe Jeans Light Blue Tapered Fit Low Rise Jeans,₹2249.00,₹4999.00,4.0,1,https://www.tatacliq.com/pepe-jeans-light-blue-tapered-fit-low-rise-jeans/p-mp000000016551231
Forever 21,Forever 21 Navy Mid Waist Straight Fit Regular Length Jeans,₹1250.00,₹2499.00,0,0,https://www.tatacliq.com/forever-21-navy-mid-waist-straight-fit-regular-length-jeans/p-mp000000013709030
Basics,Basics Navy Skinny Fit Jeans,₹2399.20,₹2999.00,0,0,https://www.tatacliq.com/basics-navy-skinny-fit-jeans/p-mp000000013738360
Pepe Jeans,Pepe Jeans Navy Regular Fit Lightly Washed Jeans,₹2199.00,₹3999.00,0,0,https://www.tatacliq.com/pepe-jeans-navy-regular-fit-lightly-washed-jeans/p-mp000000016551209
Being Human,Being Human Black Slim Fit Jeans,₹1619.00,₹3599.00,0,0,https://www.tatacliq.com/being-human-black-slim-fit-jeans/p-mp000000019261711
Campus Sutra,Campus Sutra Blue Slim Fit Distressed Jeans,₹949.00,₹1899.00,2.81,27,https://www.tatacliq.com/campus-sutra-blue-slim-fit-distressed-jeans/p-mp000000005181287
Campus Sutra,Campus Sutra Blue Slim Fit Distressed Jeans,₹849.00,₹1699.00,3.64,14,https://www.tatacliq.com/campus-sutra-blue-slim-fit-distressed-jeans/p-mp000000005180034
Lee,Lee Travis Blue Slim Fit Lightly Washed Jeans,₹1814.00,₹3299.00,0,0,https://www.tatacliq.com/lee-travis-blue-slim-fit-lightly-washed-jeans/p-mp000000019250831
Mufti,Mufti Dark Blue Slim Fit Lightly Washed Jeans,₹4165.00,₹8499.00,0,0,https://www.tatacliq.com/mufti-dark-blue-slim-fit-lightly-washed-jeans/p-mp000000019398432
Wrangler,Wrangler Dark Blue Slim Fit Distressed Jeans,₹4499.00,₹4499.00,0,0,https://www.tatacliq.com/wrangler-dark-blue-slim-fit-distressed-jeans/p-mp000000019467394
U.S. Polo Assn.,U.S. Polo Assn. Denim Co. Dark Grey Cotton Skinny Fit Jeans,₹3499.00,₹3499.00,0,0,https://www.tatacliq.com/u-s-polo-assn-denim-co-dark-grey-cotton-skinny-fit-jeans/p-mp000000019210408
Allen Solly,Allen Solly Jeans Grey Slim Fit Jeans,₹2399.00,₹3999.00,0,0,https://www.tatacliq.com/allen-solly-jeans-grey-slim-fit-jeans/p-mp000000019946432
Mufti,Mufti Light Blue Regular Fit Heavily Washed Jeans,₹2107.00,₹4299.00,0,0,https://www.tatacliq.com/mufti-light-blue-regular-fit-heavily-washed-jeans/p-mp000000019399343
Louis Philippe,Louis Philippe Navy Slim Fit Jeans,₹2249.00,₹2999.00,4.0,4,https://www.tatacliq.com/louis-philippe-navy-slim-fit-jeans/p-mp000000005365554
Wrangler,Wrangler Navy Straight Fit Jeans,₹4499.00,₹4499.00,0,0,https://www.tatacliq.com/wrangler-navy-straight-fit-jeans/p-mp000000019466808
U.S. Polo Assn.,U.S. Polo Assn. Denim Co. White Slim Tapered Fit Jeans,₹2999.00,₹2999.00,0,0,https://www.tatacliq.com/u-s-polo-assn-denim-co-white-slim-tapered-fit-jeans/p-mp000000019208457
Peter England,Peter England Jeans Black Skinny Fit Jeans,₹2249.00,₹2999.00,0,0,https://www.tatacliq.com/peter-england-jeans-black-skinny-fit-jeans/p-mp000000018512740
Lee,Lee Travis Black Slim Fit Lightly Washed Jeans,₹3799.00,₹3799.00,0,0,https://www.tatacliq.com/lee-travis-black-slim-fit-lightly-washed-jeans/p-mp000000019250672
Nuon Men,Nuon by Westside Blue Distressed Rodeo Crop Jeans,₹1499.00,₹1499.00,5.0,2,https://www.tatacliq.com/nuon-by-westside-blue-distressed-rodeo-crop-jeans/p-mp000000017340088
Parx,Parx Blue Slim Tapered Fit Distressed Jeans,₹1499.00,₹2999.00,0,0,https://www.tatacliq.com/parx-blue-slim-tapered-fit-distressed-jeans/p-mp000000019133597
Parx,Parx Blue Skinny Fit Distressed Jeans,₹1399.00,₹2799.00,0,0,https://www.tatacliq.com/parx-blue-skinny-fit-distressed-jeans/p-mp000000019134080
Nuon Men,Nuon by Westside Distressed Charcoal-Colored Slim Fit Jeans,₹1499.00,₹1499.00,5.0,1,https://www.tatacliq.com/nuon-by-westside-distressed-charcoal-colored-slim-fit-jeans/p-mp000000017813424
American Eagle Outfitters,American Eagle Outfitters Green Cotton Regular Fit Jeans,₹4999.00,₹4999.00,0,0,https://www.tatacliq.com/american-eagle-outfitters-green-cotton-regular-fit-jeans/p-mp000000019767464
Louis Philippe Jeans,Louis Philippe Jeans Khaki Cotton Slim Fit Jeans,₹1946.00,₹3299.00,5.0,2,https://www.tatacliq.com/louis-philippe-jeans-khaki-cotton-slim-fit-jeans/p-mp000000017483791
Peter England,Peter England Jeans Navy Slim Fit Distressed Jeans,₹2249.00,₹2999.00,0,0,https://www.tatacliq.com/peter-england-jeans-navy-slim-fit-distressed-jeans/p-mp000000018512669
Allen Solly,Allen Solly Jeans Olive Skinny Fit Jeans,₹3044.00,₹3499.00,0,0,https://www.tatacliq.com/allen-solly-jeans-olive-skinny-fit-jeans/p-mp000000018092749
Allen Solly,Allen Solly Jeans White Skinny Fit Jeans,₹2624.00,₹3499.00,0,0,https://www.tatacliq.com/allen-solly-jeans-white-skinny-fit-jeans/p-mp000000018092714
Levi's,Levi's 512 White Cotton Tapered Fit Jeans,₹2879.00,₹3599.00,0,0,https://www.tatacliq.com/levis-512-white-cotton-tapered-fit-jeans/p-mp000000018357785
Pepe Jeans,Pepe Jeans Black Tapered Fit Low Rise Jeans,₹2799.00,₹3999.00,0,0,https://www.tatacliq.com/pepe-jeans-black-tapered-fit-low-rise-jeans/p-mp000000016551185
People by Pantaloons,People by Pantaloons Black Slim Fit Jeans,₹1260.00,₹1799.00,0,0,https://www.tatacliq.com/people-by-pantaloons-black-slim-fit-jeans/p-mp000000017369588
United Colors of Benetton,United Colors of Benetton Blue Regular Fit Jeans,₹1819.00,₹3499.00,4.67,3,https://www.tatacliq.com/united-colors-of-benetton-blue-regular-fit-jeans/p-mp000000016234330
Pepe Jeans,Pepe Jeans Blue Super Skinny Fit Lightly Washed Jeans,₹2069.00,₹4599.00,2.5,2,https://www.tatacliq.com/pepe-jeans-blue-super-skinny-fit-lightly-washed-jeans/p-mp000000016551170
Spykar,Spykar Blue Regular Fit Lightly Washed Distressed Jeans,₹2024.00,₹4499.00,0,0,https://www.tatacliq.com/spykar-blue-regular-fit-lightly-washed-distressed-jeans/p-mp000000016953791
YU by Pantaloons,YU by Pantaloons Blue Cotton Slim Fit Jeans,₹768.00,₹1599.00,3.0,1,https://www.tatacliq.com/yu-by-pantaloons-blue-cotton-slim-fit-jeans/p-mp000000017369517
Cantabil,Cantabil Blue Cotton Regular Fit Jogger Jeans,₹1574.00,₹3499.00,0,0,https://www.tatacliq.com/cantabil-blue-cotton-regular-fit-jogger-jeans/p-mp000000017578840
U.S. Polo Assn.,U.S. Polo Assn. Denim Co. Blue Cotton Slim Tapered Fit Jeans,₹2999.00,₹2999.00,0,0,https://www.tatacliq.com/u-s-polo-assn-denim-co-blue-cotton-slim-tapered-fit-jeans/p-mp000000019973251
Spykar,Spykar Dark Blue Comfort Fit High Rise Jeans,₹2699.00,₹5999.00,0,0,https://www.tatacliq.com/spykar-dark-blue-comfort-fit-high-rise-jeans/p-mp000000016699754
Cantabil,Cantabil Dark Mercerised Regular Fit Jeans,₹1619.00,₹3599.00,0,0,https://www.tatacliq.com/cantabil-dark-mercerised-regular-fit-jeans/p-mp000000017577053
YU by Pantaloons,YU by Pantaloons Indigo Cotton Slim Fit Jeans,₹891.00,₹1649.00,0,0,https://www.tatacliq.com/yu-by-pantaloons-indigo-cotton-slim-fit-jeans/p-mp000000017370387
United Colors of Benetton,United Colors of Benetton Light Blue Cotton Carrot Fit Jeans,₹3499.00,₹3499.00,0,0,https://www.tatacliq.com/united-colors-of-benetton-light-blue-cotton-carrot-fit-jeans/p-mp000000016233825
People by Pantaloons,People by Pantaloons Light Blue Cotton Skinny Jeans,₹1140.00,₹1999.00,5.0,1,https://www.tatacliq.com/people-by-pantaloons-light-blue-cotton-skinny-jeans/p-mp000000017369865
JadeBlue,JadeBlue Mid Blue Cotton Straight Fit Jeans,₹1739.00,₹2899.00,0,0,https://www.tatacliq.com/jadeblue-mid-blue-cotton-straight-fit-jeans/p-mp000000016883305
Allen Solly,Allen Solly Navy Skinny Fit Jeans,₹2399.00,₹3999.00,0,0,https://www.tatacliq.com/allen-solly-navy-skinny-fit-jeans/p-mp000000019927467
JadeBlue,JadeBlue Smoke Grey Slim Fit Jeans,₹1799.00,₹2999.00,0,0,https://www.tatacliq.com/jadeblue-smoke-grey-slim-fit-jeans/p-mp000000016857954
Campus Sutra,Campus Sutra Black Slim Fit Jeans,₹949.00,₹1899.00,4.5,2,https://www.tatacliq.com/campus-sutra-black-slim-fit-jeans/p-mp000000005180167
Campus Sutra,Campus Sutra Black Slim Fit Jeans,₹999.00,₹1999.00,2.5,2,https://www.tatacliq.com/campus-sutra-black-slim-fit-jeans/p-mp000000005181918
celio*,celio* Black Mid Rise Lightly Washed Jeans,₹1249.00,₹2499.00,0,0,https://www.tatacliq.com/celio-black-mid-rise-lightly-washed-jeans/p-mp000000008679979
celio*,celio* Black Solid Mid Rise Jeans,₹3149.00,₹3499.00,0,0,https://www.tatacliq.com/celio-black-solid-mid-rise-jeans/p-mp000000011033330
Wrangler,Wrangler Black Regular Fit Jeans,₹1599.00,₹3199.00,5.0,1,https://www.tatacliq.com/wrangler-black-regular-fit-jeans/p-mp000000018814679
celio*,Celio Blue Slim Fit Jeans,₹1799.00,₹3999.00,0,0,https://www.tatacliq.com/celio-blue-slim-fit-jeans/p-mp000000009258341
Blackberrys,Blackberrys Blue Cotton Skinny Fit Jeans,₹2446.00,₹3495.00,0,0,https://www.tatacliq.com/blackberrys-blue-cotton-skinny-fit-jeans/p-mp000000013015003
Cantabil,Cantabil Mid Blue Cotton Regular Fit Jeans,₹1709.00,₹3799.00,0,0,https://www.tatacliq.com/cantabil-mid-blue-cotton-regular-fit-jeans/p-mp000000018279495
Peter England,Peter England Jeans Mid Navy Slim Fit Jeans,₹1949.00,₹2999.00,1.0,1,https://www.tatacliq.com/peter-england-jeans-mid-navy-slim-fit-jeans/p-mp000000019612320
Basics,Basics Navy Skinny Fit Jeans,₹2319.20,₹2899.00,1.0,1,https://www.tatacliq.com/basics-navy-skinny-fit-jeans/p-mp000000013738464
Van Heusen,Van Heusen Denim Labs Navy Slim Fit Jeans,₹2999.00,₹3999.00,0,0,https://www.tatacliq.com/van-heusen-denim-labs-navy-slim-fit-jeans/p-mp000000014983127
Van Heusen,Van Heusen Denim Labs Navy Cotton Skinny Fit Jeans,₹2999.00,₹3999.00,0,0,https://www.tatacliq.com/van-heusen-denim-labs-navy-skinny-fit-jeans/p-mp000000015025705
Parx,Parx Black Skinny Fit Jeans,₹1399.00,₹2799.00,0,0,https://www.tatacliq.com/parx-black-skinny-fit-jeans/p-mp000000019133912
U.S. Polo Assn.,U.S. Polo Assn. Denim Co. Black Cotton Tapered Fit Jeans,₹3999.00,₹3999.00,5.0,1,https://www.tatacliq.com/u-s-polo-assn-denim-co-black-cotton-tapered-fit-jeans/p-mp000000019210239
U.S. Polo Assn.,U.S. Polo Assn. Denim Co. Black Cotton Slim Straight Fit Jeans,₹2699.00,₹2699.00,5.0,1,https://www.tatacliq.com/u-s-polo-assn-denim-co-black-cotton-slim-straight-fit-jeans/p-mp000000019212207
Lee,Lee Bruce Black Skinny Fit Lightly Washed Jeans,₹1814.00,₹3299.00,0,0,https://www.tatacliq.com/lee-bruce-black-skinny-fit-lightly-washed-jeans/p-mp000000019250961
Parx,Parx Blue Skinny Fit Jeans,₹1649.00,₹3299.00,0,0,https://www.tatacliq.com/parx-blue-skinny-fit-jeans/p-mp000000019133445
Wrangler,Wrangler Blue Slim Fit Jeans,₹1599.00,₹3199.00,0,0,https://www.tatacliq.com/wrangler-blue-slim-fit-jeans/p-mp000000019054589
Wrangler,Wrangler Blue Loose Fit High Rise Jeans,₹6999.00,₹6999.00,0,0,https://www.tatacliq.com/wrangler-blue-loose-fit-high-rise-jeans/p-mp000000019540524
Peter England,Peter England Jeans Blue Cotton Skinny Fit Jeans,₹1724.00,₹2299.00,0,0,https://www.tatacliq.com/peter-england-jeans-blue-cotton-skinny-fit-jeans/p-mp000000019901890
Mufti,Mufti Grey Slim Fit Lightly Washed Jeans,₹1715.00,₹3499.00,0,0,https://www.tatacliq.com/mufti-grey-slim-fit-lightly-washed-jeans/p-mp000000019398698
Mufti,Mufti Grey Slim Fit Lightly Washed Distressed Jeans,₹2156.00,₹4399.00,0,0,https://www.tatacliq.com/mufti-grey-slim-fit-lightly-washed-distressed-jeans/p-mp000000019398891
Peter England,Peter England Jeans Navy Skinny Fit Jeans,₹2099.00,₹2799.00,0,0,https://www.tatacliq.com/peter-england-jeans-navy-skinny-fit-jeans/p-mp000000018512605
Lee,Lee Eric Navy Skinny Fit Low Rise Jeans,₹3799.00,₹3799.00,0,0,https://www.tatacliq.com/lee-eric-navy-skinny-fit-low-rise-jeans/p-mp000000019250701
Peter England,Peter England Jeans White Slim Fit Jeans,₹2099.00,₹2799.00,0,0,https://www.tatacliq.com/peter-england-jeans-white-slim-fit-jeans/p-mp000000018512655
People by Pantaloons,People by Pantaloons Black Cotton Slim Fit Jeans,₹1034.00,₹2199.00,0,0,https://www.tatacliq.com/people-by-pantaloons-black-cotton-slim-fit-jeans/p-mp000000017369887
YU by Pantaloons,YU by Pantaloons Blue Cotton Slim Fit Jeans,₹809.00,₹1649.00,0,0,https://www.tatacliq.com/yu-by-pantaloons-blue-cotton-slim-fit-jeans/p-mp000000017369764
Cantabil,Cantabil Blue Cotton Regular Fit Jeans,₹1574.00,₹3499.00,0,0,https://www.tatacliq.com/cantabil-blue-cotton-regular-fit-jeans/p-mp000000017577064
Allen Solly,Allen Solly Jeans Blue Slim Fit Jeans,₹2999.00,₹3999.00,0,0,https://www.tatacliq.com/allen-solly-jeans-blue-slim-fit-jeans/p-mp000000018092822
Allen Solly,Allen Solly Jeans Blue Slim Fit Jeans,₹3479.00,₹3999.00,0,0,https://www.tatacliq.com/allen-solly-jeans-blue-slim-fit-jeans/p-mp000000018092827
Levi's,Levi's 512 Blue Cotton Tapered Fit Jeans,₹3439.00,₹4299.00,0,0,https://www.tatacliq.com/levis-512-blue-cotton-tapered-fit-jeans/p-mp000000018357955
Levi's,Levi's 512 Blue Cotton Tapered Fit Jeans,₹6959.00,₹8699.00,0,0,https://www.tatacliq.com/levis-512-blue-cotton-tapered-fit-jeans/p-mp000000018358299
Nuon Men,Nuon by Westside Charcoal Ripped-Detail Rodeo Carrot Crop Jeans,₹1499.00,₹1499.00,3.0,2,https://www.tatacliq.com/nuon-by-westside-charcoal-ripped-detail-rodeo-crop-jeans/p-mp000000016992697
Nuon Men,Nuon by Westside Dark Blue Ripped Detail Rodeo Crop Jeans,₹1699.00,₹1699.00,1.0,1,https://www.tatacliq.com/nuon-by-westside-dark-blue-ripped-detail-rodeo-crop-jeans/p-mp000000016899360
Peter England,Peter England Jeans Grey Cotton Skinny Fit Jeans,₹2491.00,₹2799.00,0,0,https://www.tatacliq.com/peter-england-jeans-grey-cotton-skinny-fit-jeans/p-mp000000019901913
Cantabil,Cantabil Lthillium Regular Fit Jeans,₹1799.00,₹3999.00,4.0,1,https://www.tatacliq.com/cantabil-lthillium-regular-fit-jeans/p-mp000000017577063
Louis Philippe Jeans,Louis Philippe Jeans Maroon Cotton Slim Fit Jeans,₹1946.00,₹3299.00,5.0,1,https://www.tatacliq.com/louis-philippe-jeans-maroon-cotton-slim-fit-jeans/p-mp000000017483779
Louis Philippe Jeans,Louis Philippe Jeans Navy Slim Fit Jeans,₹4499.00,₹5999.00,0,0,https://www.tatacliq.com/louis-philippe-jeans-navy-slim-fit-jeans/p-mp000000018512520
Van Heusen,Van Heusen Denim Labs Blue Slim Fit Jeans,₹3374.00,₹4499.00,0,0,https://www.tatacliq.com/van-heusen-denim-labs-blue-slim-fit-jeans/p-mp000000014983144
Pepe Jeans,Pepe Jeans Blue Tapered Fit Low Rise Jeans,₹2249.00,₹4999.00,0,0,https://www.tatacliq.com/pepe-jeans-blue-tapered-fit-low-rise-jeans/p-mp000000016551072
Van Heusen,Van Heusen Denim Labs Blue Cotton Skinny Fit Jeans,₹1586.00,₹2299.00,1.0,1,https://www.tatacliq.com/van-heusen-denim-labs-blue-cotton-skinny-fit-jeans/p-mp000000016668118
United Colors of Benetton,United Colors of Benetton Cool Blue Skinny Fit Jeans,₹2339.00,₹4499.00,4.5,2,https://www.tatacliq.com/united-colors-of-benetton-cool-blue-skinny-fit-jeans/p-mp000000016233784
Pepe Jeans,Pepe Jeans Dark Blue Slim Fit Lightly Washed Jeans,₹2069.00,₹4599.00,0,0,https://www.tatacliq.com/pepe-jeans-dark-blue-slim-fit-lightly-washed-jeans/p-mp000000016551359
JadeBlue,JadeBlue Dark Blue Cotton Slim Fit Jeans,₹2099.00,₹2999.00,0,0,https://www.tatacliq.com/jadeblue-dark-blue-cotton-slim-fit-jeans/p-mp000000016883070
Spykar,Spykar Dark Blue Regular Fit Lightly Washed Distressed Jeans,₹2114.00,₹4699.00,0,0,https://www.tatacliq.com/spykar-dark-blue-regular-fit-lightly-washed-distressed-jeans/p-mp000000016953666
Van Heusen,Van Heusen Denim Labs Grey Cotton Regular Fit Jeans,₹2249.00,₹2999.00,0,0,https://www.tatacliq.com/van-heusen-denim-labs-grey-regular-fit-jeans/p-mp000000014794238
United Colors of Benetton,United Colors of Benetton Navy Slim Tapered Fit Jeans,₹2249.00,₹4499.00,5.0,1,https://www.tatacliq.com/united-colors-of-benetton-navy-slim-tapered-fit-jeans/p-mp000000016233652
Allen Solly,Allen Solly Jeans Navy Skinny Fit Jeans,₹4999.00,₹4999.00,0,0,https://www.tatacliq.com/allen-solly-jeans-navy-skinny-fit-jeans/p-mp000000019901614
U.S. Polo Assn.,U.S. Polo Assn. Denim Co. Beige Cotton Skinny Fit Jeans,₹2045.00,₹3299.00,0,0,https://www.tatacliq.com/u-s-polo-assn-denim-co-beige-cotton-skinny-fit-jeans/p-mp000000019210364
Campus Sutra,Campus Sutra Blue Slim Fit Distressed Jeans,₹849.00,₹1699.00,4.5,2,https://www.tatacliq.com/campus-sutra-blue-slim-fit-distressed-jeans/p-mp000000005180124
Campus Sutra,Campus Sutra Blue Slim Fit Joggers,₹1424.00,₹1899.00,2.0,2,https://www.tatacliq.com/campus-sutra-blue-slim-fit-joggers/p-mp000000005182331
Blackberrys,Blackberrys Blue Heavily Washed Slim Fit Jeans,₹2306.00,₹3295.00,0,0,https://www.tatacliq.com/blackberrys-blue-heavily-washed-slim-fit-jeans/p-mp000000012565456
Wrangler,Wrangler Skanders Blue Slim Fit Low Rise Jeans,₹1759.00,₹3199.00,0,0,https://www.tatacliq.com/wrangler-skanders-blue-slim-fit-low-rise-jeans/p-mp000000019251234
Wrangler,Wrangler Millard Blue Regular Fit Heavily Washed Jeans,₹1759.00,₹3199.00,0,0,https://www.tatacliq.com/wrangler-millard-blue-regular-fit-heavily-washed-jeans/p-mp000000019251227
American Eagle Outfitters,American Eagle Outfitters Blue Slim Fit Jeans,₹3869.00,₹4299.00,4.0,1,https://www.tatacliq.com/american-eagle-outfitters-blue-slim-fit-jeans/p-mp000000019767486
U.S. Polo Assn.,U.S. Polo Assn. Denim Co. Dark Blue Cotton Slim Straight Fit Jeans,₹4299.00,₹4299.00,0,0,https://www.tatacliq.com/u-s-polo-assn-denim-co-dark-blue-cotton-slim-straight-fit-jeans/p-mp000000019211113
Mufti,Mufti Dark Blue Slim Fit Lightly Washed Jeans,₹1715.00,₹3499.00,0,0,https://www.tatacliq.com/mufti-dark-blue-slim-fit-lightly-washed-jeans/p-mp000000019398737
Mufti,Mufti Dark Blue Slim Fit Lightly Washed Distressed Jeans,₹2156.00,₹4399.00,0,0,https://www.tatacliq.com/mufti-dark-blue-slim-fit-lightly-washed-distressed-jeans/p-mp000000019398931
Basics,Basics Navy Super Skinny Fit Jeans,₹1679.30,₹2399.00,0,0,https://www.tatacliq.com/basics-navy-super-skinny-fit-jeans/p-mp000000012457950
Basics,Basics Olive Green Slim Fit Jeans,₹1889.30,₹2699.00,0,0,https://www.tatacliq.com/basics-olive-green-slim-fit-jeans/p-mp000000012458143
Allen Solly,Allen Solly Jeans Blue Skinny Fit Jeans,₹3479.00,₹3999.00,0,0,https://www.tatacliq.com/allen-solly-jeans-blue-skinny-fit-jeans/p-mp000000018092738
Levi's,Levi's 512 Blue Cotton Tapered Fit Jeans,₹3839.00,₹4799.00,0,0,https://www.tatacliq.com/levis-512-blue-cotton-tapered-fit-jeans/p-mp000000018357934
Parx,Parx Blue Slim Tapered Fit Distressed Jeans,₹1749.00,₹3499.00,0,0,https://www.tatacliq.com/parx-blue-slim-tapered-fit-distressed-jeans/p-mp000000019133472
Parx,Parx Blue Skinny Fit Jeans,₹1399.00,₹2799.00,0,0,https://www.tatacliq.com/parx-blue-skinny-fit-jeans/p-mp000000019133953
Lee,Lee Bruce Blue Skinny Fit Lightly Washed Jeans,₹3999.00,₹3999.00,0,0,https://www.tatacliq.com/lee-bruce-blue-skinny-fit-lightly-washed-jeans/p-mp000000019250670
Lee,Lee Travis Blue Slim Fit Lightly Washed Jeans,₹1814.00,₹3299.00,0,0,https://www.tatacliq.com/lee-travis-blue-slim-fit-lightly-washed-jeans/p-mp000000019250865
Being Human,Being Human Blue Slim Fit Jeans,₹1999.00,₹4999.00,0,0,https://www.tatacliq.com/being-human-blue-slim-fit-jeans/p-mp000000019261672
Forever 21,Forever 21 Blue Regular Fit Jeans,₹1889.00,₹2099.00,0,0,https://www.tatacliq.com/forever-21-blue-regular-fit-jeans/p-mp000000019846163
Levi's,Levi's 65504 Grey Cotton Skinny Fit Jeans,₹3199.00,₹3999.00,0,0,https://www.tatacliq.com/levis-65504-grey-cotton-skinny-fit-jeans/p-mp000000018357962
Being Human,Being Human Grey Slim Fit Jeans,₹1199.00,₹2999.00,0,0,https://www.tatacliq.com/being-human-grey-slim-fit-jeans/p-mp000000019261702
Peter England,Peter England Jeans Navy Regular Fit Jeans,₹2474.00,₹3299.00,0,0,https://www.tatacliq.com/peter-england-jeans-navy-regular-fit-jeans/p-mp000000018512747
Peter England,Peter England Jeans Navy Slim Fit Jeans,₹2474.00,₹3299.00,0,0,https://www.tatacliq.com/peter-england-jeans-navy-slim-fit-jeans/p-mp000000018512784
Pepe Jeans,Pepe Jeans Black Tapered Fit Low Rise Jeans,₹2249.00,₹4999.00,0,0,https://www.tatacliq.com/pepe-jeans-black-tapered-fit-low-rise-jeans/p-mp000000016551384
Nuon Men,Nuon by Westside Black Nuo-Knit Hendrix Slim Fit Jeans,₹1899.00,₹1899.00,0,0,https://www.tatacliq.com/nuon-by-westside-black-nuo-knit-hendrix-slim-fit-jeans/p-mp000000016987743
Cantabil,Cantabil Black Cotton Regular Fit Jeans,₹1709.00,₹3799.00,0,0,https://www.tatacliq.com/cantabil-black-cotton-regular-fit-jeans/p-mp000000017037333
Louis Philippe,Louis Philippe Blue Cotton Regular Fit Jeans,₹2799.00,₹3999.00,0,0,https://www.tatacliq.com/louis-philippe-blue-cotton-regular-fit-jeans/p-mp000000013818902
YU by Pantaloons,YU by Pantaloons Blue Cotton Slim Fit Jeans,₹810.00,₹1799.00,4.5,2,https://www.tatacliq.com/yu-by-pantaloons-blue-cotton-slim-fit-jeans/p-mp000000017370275
Cantabil,Cantabil Blue Cotton Regular Fit Jeans,₹1799.00,₹3999.00,0,0,https://www.tatacliq.com/cantabil-blue-cotton-regular-fit-jeans/p-mp000000017577019
Spykar,Spykar Dark Blue Slim Fit Low Rise Jeans,₹1749.00,₹3499.00,3.0,2,https://www.tatacliq.com/spykar-dark-blue-slim-fit-low-rise-jeans/p-mp000000016953992
JadeBlue,JadeBlue Deep Blue Straight Fit Jeans,₹1739.00,₹2899.00,0,0,https://www.tatacliq.com/jadeblue-deep-blue-straight-fit-jeans/p-mp000000016857790
Forever 21,Forever 21 Grey Regular Fit Jeans,₹1889.00,₹2099.00,0,0,https://www.tatacliq.com/forever-21-grey-regular-fit-jeans/p-mp000000019846151
Nuon Men,Nuon by Westside Light Blue Ripped Detail Rodeo Crop Carrot-Fit Jeans,₹1499.00,₹1499.00,3.0,3,https://www.tatacliq.com/nuon-by-westside-light-blue-ripped-detail-rodeo-crop-carrot-fit-jeans/p-mp000000016886999
Spykar,Spykar Light Blue Slim Fit Lightly Washed Distressed Jeans,₹2384.00,₹5299.00,0,0,https://www.tatacliq.com/spykar-light-blue-slim-fit-lightly-washed-distressed-jeans/p-mp000000016953652
People by Pantaloons,People by Pantaloons Medium Blue Cotton Skinny Jeans,₹1012.00,₹2199.00,0,0,https://www.tatacliq.com/people-by-pantaloons-medium-blue-cotton-skinny-jeans/p-mp000000017369431
People by Pantaloons,People by Pantaloons Medium Blue Cotton Slim Fit Jeans,₹1034.00,₹2199.00,0,0,https://www.tatacliq.com/people-by-pantaloons-medium-blue-cotton-slim-fit-jeans/p-mp000000017369585
Campus Sutra,Campus Sutra Black Slim Fit Lightly Washed Jeans,₹1499.00,₹1999.00,0,0,https://www.tatacliq.com/campus-sutra-black-slim-fit-lightly-washed-jeans/p-mp000000004268255
Campus Sutra,Campus Sutra Blue Slim Fit Lightly Washed Jeans,₹949.00,₹1899.00,2.5,2,https://www.tatacliq.com/campus-sutra-blue-slim-fit-lightly-washed-jeans/p-mp000000004269424
Blackberrys,Blackberrys Blue Skinny Fit Heavily Washed Jeans,₹2306.00,₹3295.00,0,0,https://www.tatacliq.com/blackberrys-blue-skinny-fit-heavily-washed-jeans/p-mp000000012475842
United Colors of Benetton,United Colors of Benetton Blue Cotton Carrot Fit Jeans,₹2199.00,₹3999.00,3.0,1,https://www.tatacliq.com/united-colors-of-benetton-blue-cotton-carrot-fit-jeans/p-mp000000016233745
Forever 21,Forever 21 Blue Regular Fit Jeans,₹1889.00,₹2099.00,0,0,https://www.tatacliq.com/forever-21-blue-regular-fit-jeans/p-mp000000019846153
Pepe Jeans,Pepe Jeans Dark Blue Regular Fit Lightly Washed Distressed Jeans,₹1799.00,₹3999.00,0,0,https://www.tatacliq.com/pepe-jeans-dark-blue-regular-fit-lightly-washed-distressed-jeans/p-mp000000016551044
