Brand,Title,Selling Price,MRP Price,Average Rating,Rating Count,Web URL 
Taneira,Taneira Blue Cotton Silk Woven Saree With Unstitched Blouse,₹5999.00,₹5999.00,0,0,https://www.tatacliq.com/taneira-blue-cotton-silk-woven-saree-with-unstitched-blouse/p-mp000000019364340
Silk Land,Silk Land Grey Woven Saree With Unstitched Blouse,₹570.00,₹2995.00,0,0,https://www.tatacliq.com/silk-land-grey-woven-saree-with-unstitched-blouse/p-mp000000018991845
Soch,Soch Indigo Printed Saree With Unstitched Blouse,₹4498.00,₹4498.00,0,0,https://www.tatacliq.com/soch-indigo-printed-saree-with-unstitched-blouse/p-mp000000018839683
Silk Land,Silk Land Pink Woven Saree With Unstitched Blouse,₹570.00,₹2995.00,0,0,https://www.tatacliq.com/silk-land-pink-woven-saree-with-unstitched-blouse/p-mp000000018991846
Vaamsi,Vaamsi Black Floral Print Saree With Unstitched Blouse,₹349.00,₹1400.00,0,0,https://www.tatacliq.com/vaamsi-black-floral-print-saree-with-unstitched-blouse/p-mp000000018415088
Swtantra,Swtantra Blue Tie & Dye Saree With Blouse,₹2672.00,₹3299.00,0,0,https://www.tatacliq.com/swtantra-blue-tie-dye-saree-with-blouse/p-mp000000017381438
Suta,Suta Off-White & Red Striped Saree Without Blouse,₹4756.00,₹5800.00,0,0,https://www.tatacliq.com/suta-off-white-red-striped-saree-without-blouse/p-mp000000016818883
Kalakari India,Kalakari India Purple & Pink Cotton Silk Woven Saree With Unstitched Blouse,₹2879.00,₹5999.00,0,0,https://www.tatacliq.com/kalakari-india-purple-pink-cotton-silk-woven-saree-with-unstitched-blouse/p-mp000000012849133
Suta,Suta Red & Pink Plain Saree Without Blouse,₹3034.00,₹3700.00,5.0,1,https://www.tatacliq.com/suta-red-pink-plain-saree-without-blouse/p-mp000000016818815
Silk Land,Silk Land Beige Woven Saree With Unstitched Blouse,₹1856.00,₹10392.00,0,0,https://www.tatacliq.com/silk-land-beige-woven-saree-with-unstitched-blouse/p-mp000000018991902
Saree Mall,Saree Mall Green Woven Saree With Unstitched Blouse,₹1899.00,₹5749.00,0,0,https://www.tatacliq.com/saree-mall-green-woven-saree-with-unstitched-blouse/p-mp000000019407217
Saree Mall,Saree Mall Green Linen Floral Print Saree With Unstitched Blouse,₹759.00,₹1799.00,0,0,https://www.tatacliq.com/saree-mall-green-linen-floral-print-saree-with-unstitched-blouse/p-mp000000019679426
Saree Mall,Saree Mall Peach Woven Saree With Unstitched Blouse,₹1399.00,₹4199.00,0,0,https://www.tatacliq.com/saree-mall-peach-woven-saree-with-unstitched-blouse/p-mp000000019407438
Silk Land,Silk Land Purple Woven Saree With Unstitched Blouse,₹999.00,₹5592.00,0,0,https://www.tatacliq.com/silk-land-purple-woven-saree-with-unstitched-blouse/p-mp000000018992071
Taneira,Taneira Red Cotton Printed Saree With Unstitched Blouse,₹6999.00,₹6999.00,0,0,https://www.tatacliq.com/taneira-red-cotton-printed-saree-with-unstitched-blouse/p-mp000000019364476
Taneira,Taneira Yellow Floral Print Saree With Unstitched Blouse,₹4999.00,₹4999.00,0,0,https://www.tatacliq.com/taneira-yellow-floral-print-saree-with-unstitched-blouse/p-mp000000019364510
Soch,Soch Brown Woven Saree With Unstitched Blouse,₹3498.00,₹3498.00,0,0,https://www.tatacliq.com/soch-brown-woven-saree-with-unstitched-blouse/p-mp000000018839666
Swtantra,Swtantra Pink Organza Striped Saree,₹4274.00,₹4499.00,0,0,https://www.tatacliq.com/swtantra-pink-organza-striped-saree/p-mp000000017381298
Elora,Elora Sky Blue Linen Striped Saree With Blouse,₹1149.00,₹4599.00,0,0,https://www.tatacliq.com/elora-sky-blue-linen-striped-saree-with-blouse/p-mp000000019808312
