Brand,Title,Selling Price,MRP Price,Average Rating,Rating Count,Web URL
Wardrobe,Wardrobe by Westside Marine Blue Blouse,₹1499.00,₹1499.00,4.18,11,https://www.tatacliq.com/wardrobe-by-westside-marine-blue-blouse/p-mp000000017933990
Fablestreet,Fablestreet White Floral Print Top,₹1556.10,₹1995.00,0,0,https://www.tatacliq.com/fablestreet-white-floral-print-top/p-mp000000017080833
Gia,Gia by Westside Black and Beige Printed Relaxed Fit Blouse,₹999.00,₹999.00,4.5,10,https://www.tatacliq.com/gia-by-westside-black-and-beige-printed-relaxed-fit-lantana-blouse/p-mp000000018938922
Mode by Red Tape,Mode by Red Tape Black Printed Crew T-Shirt,₹339.00,₹1699.00,0,0,https://www.tatacliq.com/mode-by-red-tape-black-printed-crew-t-shirt/p-mp000000012181874
Twenty Dresses,Twenty Dresses Black Floral Print he Peplum Plush Top,₹1047.00,₹1495.00,0,0,https://www.tatacliq.com/twenty-dresses-black-floral-print-he-peplum-plush-top/p-mp000000017285625
Code by Lifestyle,Code by Lifestyle Black Regular Fit Top,₹1258.00,₹1399.00,5.0,1,https://www.tatacliq.com/code-by-lifestyle-black-regular-fit-top/p-mp000000018700901
Twenty Dresses,Twenty Dresses Brown Slim Fit T-Shirt,₹896.00,₹1195.00,0,0,https://www.tatacliq.com/twenty-dresses-brown-slim-fit-t-shirt/p-mp000000018382068
Styli,Styli Green Striped Top,₹622.00,₹699.00,0,0,https://www.tatacliq.com/styli-green-striped-top/p-mp000000019784209
Allen Solly,Allen Solly Grey Striped Top,₹989.00,₹1799.00,5.0,1,https://www.tatacliq.com/allen-solly-grey-top/p-mp000000014828120
Globus,Globus Mint Green Regular Fit Top,₹1199.00,₹1499.00,0,0,https://www.tatacliq.com/globus-mint-green-regular-fit-top/p-mp000000019851981
Code by Lifestyle,Code by Lifestyle Off-White Regular Fit Top,₹699.00,₹1399.00,0,0,https://www.tatacliq.com/code-by-lifestyle-off-white-regular-fit-top/p-mp000000017893916
Allen Solly,Allen Solly Orange Printed Top,₹824.00,₹1499.00,0,0,https://www.tatacliq.com/allen-solly-orange-printed-top/p-mp000000013085164
Annabelle by Pantaloons,Annabelle by Pantaloons Pink Regular Fit Top,₹720.00,₹899.00,0,0,https://www.tatacliq.com/annabelle-by-pantaloons-pink-regular-fit-top/p-mp000000017084513
Allen Solly,Allen Solly Pink Cotton Printed T-Shirt,₹896.00,₹1299.00,0,0,https://www.tatacliq.com/allen-solly-pink-cotton-printed-t-shirt/p-mp000000018797880
Styli,Styli Purple Self Pattern Top,₹519.00,₹799.00,0,0,https://www.tatacliq.com/styli-purple-self-pattern-top/p-mp000000019041852
Ginger by Lifestyle,Ginger by Lifestyle Red Sweet Heart Neck Top,₹718.00,₹799.00,0,0,https://www.tatacliq.com/ginger-by-lifestyle-red-regular-fit-top/p-mp000000018947193
MADAME,MADAME Yellow Printed Top,₹949.00,₹1899.00,5.0,1,https://www.tatacliq.com/madame-yellow-printed-top/p-mp000000014559726
Code by Lifestyle,Code by Lifestyle Yellow Chequered Top,₹799.00,₹1599.00,0,0,https://www.tatacliq.com/code-by-lifestyle-yellow-chequered-top/p-mp000000016833379
AND,AND Light Blue Regular Fit Top,₹799.00,₹2099.00,4.67,3,https://www.tatacliq.com/and-light-blue-regular-fit-top/p-mp000000011058295
Cottinfab,Cottinfab Brown Printed A-Line Georgette Top,₹520.00,₹1299.00,3.86,22,https://www.tatacliq.com/cottinfab-brown-printed-a-line-georgette-top/p-mp000000010412266
Cottinfab,Cottinfab Green Cotton Printed Top,₹619.00,₹1549.00,1.5,2,https://www.tatacliq.com/cottinfab-green-cotton-printed-top/p-mp000000019179043
LOV,LOV by Westside Wine Self-Striped Knitted Top,₹1299.00,₹1299.00,0,0,https://www.tatacliq.com/lov-by-westside-wine-self-striped-knitted-top/p-mp000000019564208
Vero Moda,Vero Moda Multicolor Printed Top,₹1079.00,₹2399.00,0,0,https://www.tatacliq.com/vero-moda-multicolor-printed-top/p-mp000000018352825
Ginger by Lifestyle,Ginger by Lifestyle Pink Cotton Regular Fit Crop Top,₹658.00,₹1199.00,2.5,2,https://www.tatacliq.com/ginger-by-lifestyle-pink-cotton-regular-fit-crop-top/p-mp000000015844809
MADAME,MADAME Brown Striped Slim Fit Top,₹999.00,₹1999.00,0,0,https://www.tatacliq.com/madame-brown-striped-slim-fit-top/p-mp000000015173837
Cottinfab,Cottinfab Black & White Printed Kaftan Top,₹475.00,₹1249.00,3.5,2,https://www.tatacliq.com/cottinfab-black-white-printed-kaftan-top/p-mp000000018601781
Allen Solly,Allen Solly Black Cotton Graphic Print T-Shirt,₹896.00,₹1299.00,0,0,https://www.tatacliq.com/allen-solly-black-cotton-graphic-print-t-shirt/p-mp000000016581249
Cottinfab,Cottinfab Black Cotton Printed Top,₹619.00,₹1549.00,0,0,https://www.tatacliq.com/cottinfab-black-cotton-printed-top/p-mp000000019179009
LOV,LOV by Westside Mango Paisley Printed Black Top,₹1499.00,₹1499.00,0,0,https://www.tatacliq.com/lov-by-westside-mango-paisley-printed-black-top/p-mp000000019791752
Akkriti by Pantaloons,Akkriti by Pantaloons Cream Cotton Embroidered Top,₹899.00,₹899.00,0,0,https://www.tatacliq.com/akkriti-by-pantaloons-cream-cotton-embroidered-top/p-mp000000018993560
Vero Moda,Vero Moda Green Regula Fit Top,₹1259.00,₹2799.00,0,0,https://www.tatacliq.com/vero-moda-green-regula-fit-top/p-mp000000016645331
Forever 21,Forever 21 Green Self Pattern Crop Top,₹1799.00,₹1999.00,0,0,https://www.tatacliq.com/forever-21-green-self-pattern-crop-top/p-mp000000018645719
Mode by Red Tape,Mode by Red Tape Grey Cotton Floral Print Top,₹599.00,₹2999.00,0,0,https://www.tatacliq.com/mode-by-red-tape-grey-cotton-floral-print-top/p-mp000000017262976
Cottinfab,Cottinfab Navy Top,₹679.00,₹1699.00,0,0,https://www.tatacliq.com/cottinfab-navy-top/p-mp000000019178976
Only,Only Off White Lace Top,₹1484.00,₹3299.00,0,0,https://www.tatacliq.com/only-off-white-lace-top/p-mp000000016718603
Globus,Globus Olive Cotton Regular Fit Top,₹974.00,₹1299.00,0,0,https://www.tatacliq.com/globus-olive-cotton-regular-fit-top/p-mp000000019594671
Forever 21,Forever 21 Peach Printed Top & Cardigan,₹799.00,₹1999.00,0,0,https://www.tatacliq.com/forever-21-peach-printed-top-cardigan/p-mp000000014040556
Style Quotient,Style Quotient Peach Self Design Top,₹899.00,₹1899.00,4.25,44,https://www.tatacliq.com/style-quotient-peach-self-design-top/p-mp000000017102522
SELVIA,SELVIA Peach Printed Top,₹249.00,₹854.00,3.5,6,https://www.tatacliq.com/selvia-peach-printed-top/p-mp000000017678613
Cottinfab,Cottinfab Pink & White Cotton Striped Top,₹589.00,₹1549.00,3.0,1,https://www.tatacliq.com/cottinfab-pink-white-cotton-striped-top/p-mp000000018601869
Forever 21,Forever 21 Pink Cotton Striped Crop Top,₹1169.00,₹1299.00,0,0,https://www.tatacliq.com/forever-21-pink-cotton-striped-crop-top/p-mp000000018645975
Globus,Globus Purple Printed Oversized T-Shirt,₹799.00,₹999.00,0,0,https://www.tatacliq.com/globus-purple-printed-oversized-t-shirt/p-mp000000019214732
Cover Story,Cover Story Rust Peplum Top,₹756.00,₹1890.00,0,0,https://www.tatacliq.com/cover-story-rust-peplum-top/p-mp000000014450971
Allen Solly,Allen Solly White Regular Fit Top,₹1478.00,₹1699.00,5.0,1,https://www.tatacliq.com/allen-solly-white-regular-fit-top/p-mp000000014357328
Vero Moda,Vero Moda White Regular Fit Top,₹804.00,₹2299.00,4.0,1,https://www.tatacliq.com/vero-moda-white-regular-fit-top/p-mp000000016443857
YU by Pantaloons,YU by Pantaloons White Printed Top,₹473.00,₹1099.00,5.0,1,https://www.tatacliq.com/yu-by-pantaloons-white-printed-top/p-mp000000017102740
Globus,Globus White Graphic Print Oversized T-Shirt,₹599.00,₹999.00,0,0,https://www.tatacliq.com/globus-white-graphic-print-oversized-t-shirt/p-mp000000019214733
Globus,Globus White Cotton Regular Fit Top,₹1199.00,₹1499.00,0,0,https://www.tatacliq.com/globus-white-cotton-regular-fit-top/p-mp000000019338040
Globus,Globus Yellow Printed Top,₹1006.00,₹1899.00,0,0,https://www.tatacliq.com/globus-yellow-printed-top/p-mp000000019594710
Only,Only Blue & Black Printed Top,₹1349.00,₹1499.00,0,0,https://www.tatacliq.com/only-blue-black-printed-top/p-mp000000019643447
Cover Story,Cover Story Pink Self Design Crop Top,₹516.00,₹1290.00,3.0,1,https://www.tatacliq.com/cover-story-pink-self-design-crop-top/p-mp000000015386589
Code by Lifestyle,Code by Lifestyle Pink Regular Fit Top,₹658.00,₹1199.00,5.0,1,https://www.tatacliq.com/code-by-lifestyle-pink-regular-fit-top/p-mp000000016833203
Only,Only Black Graphic Print T-Shirt,₹999.00,₹999.00,0,0,https://www.tatacliq.com/only-black-graphic-print-t-shirt/p-mp000000020026894
Van Heusen,Van Heusen Green Cotton Striped Top,₹857.00,₹2199.00,5.0,1,https://www.tatacliq.com/van-heusen-green-cotton-striped-top/p-mp000000019365285
Van Heusen,Van Heusen Pink Printed Top,₹779.00,₹779.00,0,0,https://www.tatacliq.com/van-heusen-pink-printed-top/p-mp000000014357589
Fablestreet,Fablestreet Black & White Printed Top,₹2195.00,₹2195.00,0,0,https://www.tatacliq.com/fablestreet-black-white-printed-top/p-mp000000019988530
Fablestreet,Fablestreet Multicolor Printed Top,₹2495.00,₹2495.00,0,0,https://www.tatacliq.com/fablestreet-multicolor-printed-top/p-mp000000019988502
Annabelle by Pantaloons,Annabelle by Pantaloons Rust Slim Fit Top,₹765.00,₹899.00,0,0,https://www.tatacliq.com/annabelle-by-pantaloons-rust-slim-fit-top/p-mp000000017085755
Cottinfab,Cottinfab Lavender Self Design Ethnic Cotton Top,₹660.00,₹1649.00,4.13,24,https://www.tatacliq.com/cottinfab-lavender-self-design-ethnic-cotton-top/p-mp000000014184925
Jockey,Jockey Dark Pink Relaxed Fit T-Shirt,₹549.00,₹549.00,4.8,5,https://www.tatacliq.com/jockey-dark-pink-relaxed-fit-t-shirt/p-mp000000017446635
Code by Lifestyle,CODE by Lifestyle Lilac Printed Top,₹878.00,₹1599.00,5.0,1,https://www.tatacliq.com/code-by-lifestyle-lilac-printed-top/p-mp000000015352615
Wardrobe,Wardrobe by Westside Plain Ivory V Neck Blouse,₹1499.00,₹1499.00,5.0,3,https://www.tatacliq.com/wardrobe-by-westside-plain-ivory-v-neck-blouse/p-mp000000018938593
Cottinfab,Cottinfab Pink Top,₹679.00,₹1699.00,0,0,https://www.tatacliq.com/cottinfab-pink-top/p-mp000000019178997
Gia,Gia by Westside Red & White Floral Printed Blouse,₹1299.00,₹1299.00,4.5,4,https://www.tatacliq.com/gia-by-westside-red-white-floral-printed-blouse/p-mp000000019365148
Van Heusen,Van Heusen Maroon Regular Fit Top,₹1209.00,₹2199.00,0,0,https://www.tatacliq.com/van-heusen-maroon-regular-fit-top/p-mp000000014120149
Nuon Women,Nuon by Westside White Floral Printed Crop Top,₹999.00,₹999.00,5.0,1,https://www.tatacliq.com/nuon-by-westside-white-floral-printed-crop-top/p-mp000000019291579
LOV,LOV by Westside Black Floral Printed Gathered Top,₹1299.00,₹1299.00,2.5,2,https://www.tatacliq.com/lov-by-westside-black-floral-printed-gathered-top/p-mp000000019681623
Van Heusen,Van Heusen Orange Regular Fit T-Shirt,₹1754.00,₹2699.00,0,0,https://www.tatacliq.com/van-heusen-orange-regular-fit-t-shirt/p-mp000000015535629
Twenty Dresses,Twenty Dresses Light Brown Printed Tie Up Top,₹897.00,₹1495.00,0,0,https://www.tatacliq.com/twenty-dresses-light-brown-printed-tie-up-top/p-mp000000017285673
Twenty Dresses,Twenty Dresses Multicolored Floral Print Top,₹1167.00,₹1795.00,0,0,https://www.tatacliq.com/twenty-dresses-multicolored-floral-print-top/p-mp000000016534367
Ginger by Lifestyle,Ginger by Lifestyle Black Printed Top,₹598.00,₹999.00,0,0,https://www.tatacliq.com/ginger-by-lifestyle-black-printed-top/p-mp000000015843656
Twenty Dresses,Twenty Dresses Dark Pink Top,₹956.00,₹1195.00,0,0,https://www.tatacliq.com/twenty-dresses-dark-pink-top/p-mp000000015464595
Nuon Women,Nuon by Westside Navy Typographic Printed T-Shirt,₹599.00,₹599.00,0,0,https://www.tatacliq.com/nuon-by-westside-navy-typographic-printed-t-shirt/p-mp000000019564216
Only,Only Peach Embroidered Crop Top,₹1349.00,₹2999.00,0,0,https://www.tatacliq.com/only-peach-embroidered-crop-top/p-mp000000015988534
Bombay Paisley,Bombay Paisley by Westside Pink Schiffli Scalloped-Hem Pleated Top,₹1299.00,₹1299.00,0,0,https://www.tatacliq.com/bombay-paisley-by-westside-pink-schiffli-scalloped-hem-pleated-top/p-mp000000019791793
Twenty Dresses,Twenty Dresses Basics Beige Graphic Abstract Printed Pride Tshirt,₹1101.00,₹1295.00,0,0,https://www.tatacliq.com/twenty-dresses-basics-beige-graphic-abstract-printed-pride-tshirt/p-mp000000018131798
Wardrobe,Wardrobe by Westside Black Plain Top,₹1899.00,₹1899.00,0,0,https://www.tatacliq.com/wardrobe-by-westside-black-plain-top/p-mp000000019700584
Twenty Dresses,Twenty Dresses Green Printed Crop Top,₹1297.00,₹1995.00,0,0,https://www.tatacliq.com/twenty-dresses-green-printed-crop-top/p-mp000000018381856
Twenty Dresses,Twenty Dresses Multicolor Printed Top,₹1232.00,₹1895.00,0,0,https://www.tatacliq.com/twenty-dresses-multicolor-printed-top/p-mp000000014764427
Only,Only Lavender Cotton Regular Fit Top,₹809.00,₹1799.00,0,0,https://www.tatacliq.com/only-lavender-cotton-regular-fit-top/p-mp000000019759496
Only,Only Peach Graphic Print T-Shirt,₹999.00,₹999.00,0,0,https://www.tatacliq.com/only-peach-graphic-print-t-shirt/p-mp000000020026865
Only,Only White Graphic Print T-Shirt,₹999.00,₹999.00,0,0,https://www.tatacliq.com/only-white-graphic-print-t-shirt/p-mp000000020026898
Only,Only Orange Graphic Print T-Shirt,₹1299.00,₹1299.00,0,0,https://www.tatacliq.com/only-orange-graphic-print-t-shirt/p-mp000000020026925
Cover Story,Cover Story Green Top,₹794.00,₹1590.00,0,0,https://www.tatacliq.com/cover-story-green-top/p-mp000000017509386
Fablestreet,Fablestreet Navy & Green Printed Top,₹2195.00,₹2195.00,0,0,https://www.tatacliq.com/fablestreet-navy-green-printed-top/p-mp000000019988506
Annabelle by Pantaloons,Annabelle by Pantaloons Pink Regular Fit Top,₹720.00,₹899.00,0,0,https://www.tatacliq.com/annabelle-by-pantaloons-pink-regular-fit-top/p-mp000000017084545
Fablestreet,Fablestreet Brown & Beige Printed Top,₹2795.00,₹2795.00,0,0,https://www.tatacliq.com/fablestreet-brown-beige-printed-top/p-mp000000019988528
Twenty Dresses,Twenty Dresses White Slim Fit T-Shirt,₹796.00,₹995.00,0,0,https://www.tatacliq.com/twenty-dresses-white-slim-fit-t-shirt/p-mp000000018382234
Twenty Dresses,Twenty Dresses Black High Neck T-Shirt,₹1036.00,₹1295.00,5.0,1,https://www.tatacliq.com/twenty-dresses-black-high-neck-t-shirt/p-mp000000016534270
Fablestreet,Fablestreet Brown & Black Printed Top,₹2295.00,₹2295.00,0,0,https://www.tatacliq.com/fablestreet-brown-black-printed-top/p-mp000000019988514
Twenty Dresses,Twenty Dresses Multicolored Floral Print Top,₹1167.00,₹1795.00,0,0,https://www.tatacliq.com/twenty-dresses-multicolored-floral-print-top/p-mp000000016534375
Twenty Dresses,Twenty Dresses Pink & Cream Checks Strappy Top,₹1077.00,₹1795.00,0,0,https://www.tatacliq.com/twenty-dresses-pink-cream-checks-strappy-top/p-mp000000017285665
People by Pantaloons,People by Pantaloons Black & Blue Printed Crop Top,₹630.00,₹899.00,0,0,https://www.tatacliq.com/people-by-pantaloons-black-blue-printed-crop-top/p-mp000000017707970
Vero Moda,Vero Moda Black Regular Fit Top,₹2799.00,₹2799.00,0,0,https://www.tatacliq.com/vero-moda-black-regular-fit-top/p-mp000000019917839
Twenty Dresses,Twenty Dresses Green Regular Fit Crop Top,₹1196.00,₹1595.00,0,0,https://www.tatacliq.com/twenty-dresses-green-regular-fit-crop-top/p-mp000000018381660
Vero Moda,Vero Moda Brown Slim Fit Crop Top,₹2999.00,₹2999.00,0,0,https://www.tatacliq.com/vero-moda-brown-slim-fit-crop-top/p-mp000000019717727
Twenty Dresses,Twenty Dresses Pink Cotton Printed Oversized T-Shirt,₹931.00,₹1095.00,0,0,https://www.tatacliq.com/twenty-dresses-pink-cotton-printed-oversized-t-shirt/p-mp000000018382457
QOMN,QOMN Blue Cotton Floral Print Top,₹999.00,₹1499.00,4.41,27,https://www.tatacliq.com/qomn-blue-cotton-floral-print-top/p-mp000000016818445
Vero Moda,Vero Moda Multicolor Printed Top,₹979.00,₹2799.00,0,0,https://www.tatacliq.com/vero-moda-multicolor-printed-top/p-mp000000014305041
SELVIA,SELVIA Black Striped Top,₹349.00,₹1630.00,3.58,48,https://www.tatacliq.com/selvia-black-striped-top/p-mp000000016426056
Twenty Dresses,Twenty Dresses Work Multicolor Printed V Neck Wrap Crop Top,₹1117.00,₹1595.00,0,0,https://www.tatacliq.com/twenty-dresses-work-multicolor-printed-v-neck-wrap-crop-top/p-mp000000017535651
People by Pantaloons,People by Pantaloons Blue Color-Block Top,₹540.00,₹899.00,0,0,https://www.tatacliq.com/people-by-pantaloons-blue-color-block-top/p-mp000000017084776
Only,Only Black Printed Top,₹1349.00,₹2999.00,0,0,https://www.tatacliq.com/only-black-printed-top/p-mp000000016718636
Fablestreet,FableStreet Pink Pure Cotton Self Pattern Top,₹1478.10,₹1895.00,1.0,1,https://www.tatacliq.com/fablestreet-pink-pure-cotton-self-pattern-top/p-mp000000013476788
Wardrobe,Wardrobe by Westside Dark Purple Striped Top,₹1299.00,₹1299.00,0,0,https://www.tatacliq.com/wardrobe-by-westside-dark-purple-striped-top/p-mp000000019681663
Forever 21,Forever 21 Green Cotton Printed T-Shirt,₹699.00,₹699.00,0,0,https://www.tatacliq.com/forever-21-green-cotton-printed-t-shirt/p-mp000000020062228
Forever 21,Forever 21 White Cotton T-Shirt,₹539.00,₹599.00,0,0,https://www.tatacliq.com/forever-21-white-cotton-t-shirt/p-mp000000020062218
Vero Moda,Vero Moda Magenta Regular Fit Top,₹1259.00,₹2799.00,0,0,https://www.tatacliq.com/vero-moda-magenta-regular-fit-top/p-mp000000016556457
Allen Solly,Allen Solly White Striped Top,₹1999.00,₹1999.00,0,0,https://www.tatacliq.com/allen-solly-white-striped-top/p-mp000000020016059
Fame Forever by Lifestyle,Fame Forever by Lifestyle Brown Embroidered Top,₹899.00,₹899.00,0,0,https://www.tatacliq.com/fame-forever-by-lifestyle-brown-embroidered-top/p-mp000000019989318
Van Heusen,Van Heusen Pink Cotton Striped Top,₹2199.00,₹2199.00,0,0,https://www.tatacliq.com/van-heusen-pink-cotton-striped-top/p-mp000000020016247
Vividartsy,Vividartsy Red Top,₹749.00,₹999.00,0,0,https://www.tatacliq.com/vividartsy-red-top/p-mp000000020062739
Vividartsy,Vividartsy White Top,₹749.00,₹999.00,0,0,https://www.tatacliq.com/vividartsy-white-top/p-mp000000020062738
Fame Forever by Lifestyle,Fame Forever by Lifestyle Blue Cotton Printed Top,₹399.00,₹399.00,0,0,https://www.tatacliq.com/fame-forever-by-lifestyle-blue-cotton-printed-top/p-mp000000019989329
Globus,Globus Black Embellished Top,₹1349.00,₹1799.00,0,0,https://www.tatacliq.com/globus-black-embellished-top/p-mp000000017815724
Code by Lifestyle,Code by Lifestyle Off-White Floral Print Top,₹1399.00,₹1399.00,0,0,https://www.tatacliq.com/code-by-lifestyle-off-white-floral-print-top/p-mp000000019989533
Ginger by Lifestyle,Ginger by Lifestyle Green Floral Print Crop Top,₹1999.00,₹1999.00,0,0,https://www.tatacliq.com/ginger-by-lifestyle-green-floral-print-crop-top/p-mp000000019989374
Ginger by Lifestyle,Ginger by Lifestyle Tan Printed Top,₹699.00,₹699.00,0,0,https://www.tatacliq.com/ginger-by-lifestyle-tan-printed-top/p-mp000000019989677
Globus,Globus Sage Green Cotton Regular Fit Top,₹974.00,₹1299.00,0,0,https://www.tatacliq.com/globus-sage-green-cotton-regular-fit-top/p-mp000000019851941
Ginger by Lifestyle,Ginger by Lifestyle Green Floral Print Crop Top,₹849.00,₹1699.00,0,0,https://www.tatacliq.com/ginger-by-lifestyle-green-floral-print-crop-top/p-mp000000019099084
Colour Me by Melange,Colour Me by Melange White Floral Print T-Shirt,₹399.00,₹399.00,0,0,https://www.tatacliq.com/colour-me-by-melange-white-floral-print-t-shirt/p-mp000000019989786
Colour Me by Melange,Colour Me by Melange Off-White Regular Fit Top,₹1599.00,₹1599.00,0,0,https://www.tatacliq.com/colour-me-by-melange-off-white-regular-fit-top/p-mp000000019989501
Annabelle by Pantaloons,Annabelle by Pantaloons Black Printed Top,₹899.00,₹899.00,0,0,https://www.tatacliq.com/annabelle-by-pantaloons-black-printed-top/p-mp000000019908293
Annabelle by Pantaloons,Annabelle by Pantaloons Navy Regular Fit Top,₹899.00,₹899.00,0,0,https://www.tatacliq.com/annabelle-by-pantaloons-navy-regular-fit-top/p-mp000000019908184
Kazo,Kazo Mauve Embellished Top,₹2790.00,₹2790.00,0,0,https://www.tatacliq.com/kazo-mauve-embellished-top/p-mp000000019911112
Honey by Pantaloons,Honey by Pantaloons White Cotton Floral Print Top,₹1299.00,₹1299.00,0,0,https://www.tatacliq.com/honey-by-pantaloons-white-cotton-floral-print-top/p-mp000000019908161
Honey by Pantaloons,Honey by Pantaloons Off-White & Pink Cotton Printed Crop Top,₹699.00,₹699.00,0,0,https://www.tatacliq.com/honey-by-pantaloons-off-white-pink-cotton-printed-crop-top/p-mp000000019908231
People by Pantaloons,People by Pantaloons Maroon Self Pattern Top,₹1199.00,₹1199.00,0,0,https://www.tatacliq.com/people-by-pantaloons-maroon-self-pattern-top/p-mp000000019908054
People by Pantaloons,People by Pantaloons Black Self Pattern Top,₹1199.00,₹1199.00,0,0,https://www.tatacliq.com/people-by-pantaloons-black-self-pattern-top/p-mp000000019908041
W,W Green Cotton Embroidered Top,₹2499.00,₹2499.00,0,0,https://www.tatacliq.com/w-green-cotton-embroidered-top/p-mp000000019626607
Akkriti by Pantaloons,Akkriti by Pantaloons Yellow Printed Tunic,₹699.00,₹699.00,0,0,https://www.tatacliq.com/akkriti-by-pantaloons-yellow-printed-tunic/p-mp000000019908179
SHAYE,SHAYE Green Floral Print Top,₹999.00,₹2729.00,0,0,https://www.tatacliq.com/shaye-green-floral-print-top/p-mp000000019885413
RSVP,RSVP Black & Green Animal Print Body Suit,₹2395.00,₹2395.00,0,0,https://www.tatacliq.com/rsvp-black-green-animal-print-body-suit/p-mp000000018930534
Akkriti by Pantaloons,Akkriti by Pantaloons Black Cotton Embroidered Top,₹899.00,₹899.00,0,0,https://www.tatacliq.com/akkriti-by-pantaloons-black-cotton-embroidered-top/p-mp000000019907799
RSVP,RSVP Black Round Neck Printed Top,₹1871.00,₹2495.00,0,0,https://www.tatacliq.com/rsvp-black-round-neck-printed-top/p-mp000000013075792
United Colors of Benetton,United Colors of Benetton Multicolor Cotton Floral Print T-Shirt,₹899.00,₹999.00,0,0,https://www.tatacliq.com/united-colors-of-benetton-multicolor-cotton-floral-print-t-shirt/p-mp000000018906591
RSVP,RSVP Green Printed Crop Top,₹1951.00,₹2295.00,0,0,https://www.tatacliq.com/rsvp-green-printed-crop-top/p-mp000000018930566
Qurvii,Qurvii Green Top,₹999.00,₹2495.00,0,0,https://www.tatacliq.com/qurvii-green-top/p-mp000000019833382
Zink London,Zink London Pink Embellished Top,₹2299.00,₹2299.00,0,0,https://www.tatacliq.com/zink-london-pink-embellished-top/p-mp000000019844875
RSVP,RSVP Green Crop Top,₹2206.00,₹2595.00,0,0,https://www.tatacliq.com/rsvp-green-crop-top/p-mp000000018930527
Styli,Styli Maroon Cotton Printed Oversized T-Shirt,₹424.00,₹499.00,0,0,https://www.tatacliq.com/styli-maroon-cotton-printed-oversized-t-shirt/p-mp000000019784127
Zink London,Zink London Black Floral Print Shirt Top,₹1599.00,₹1599.00,0,0,https://www.tatacliq.com/zink-london-black-floral-print-shirt-top/p-mp000000019844654
Style Quotient,Style Quotient Black Regular Fit Top,₹599.00,₹1049.00,0,0,https://www.tatacliq.com/style-quotient-black-regular-fit-top/p-mp000000019832588
RSVP,RSVP Dark Blue Spaghetti Top,₹1537.00,₹2195.00,0,0,https://www.tatacliq.com/rsvp-dark-blue-spaghetti-top/p-mp000000013816759
RSVP,RSVP Baby Pink Body Suit,₹2096.00,₹2795.00,0,0,https://www.tatacliq.com/rsvp-baby-pink-body-suit/p-mp000000015232215
RSVP,RSVP Beige Spaghetti Top,₹1607.00,₹2295.00,0,0,https://www.tatacliq.com/rsvp-beige-spaghetti-top/p-mp000000013815599
The Label Life,The Label Life Beige Top,₹1992.00,₹2490.00,0,0,https://www.tatacliq.com/the-label-life-beige-top/p-mp000000019798792
The Label Life,The Label Life White Lace Top,₹1512.00,₹1890.00,0,0,https://www.tatacliq.com/the-label-life-white-lace-top/p-mp000000019798058
Melange by Lifestyle,Melange by Lifestyle Pink Floral Print Tunic,₹1103.00,₹1299.00,0,0,https://www.tatacliq.com/melange-by-lifestyle-pink-floral-print-tunic/p-mp000000019751679
Gia,Gia by Westside Mango Motif Embroidered Brown Blouse,₹1499.00,₹1499.00,5.0,3,https://www.tatacliq.com/gia-by-westside-mango-motif-embroidered-brown-blouse/p-mp000000018938893
SHOWOFF,SHOWOFF Grey Floral Print Crop Top,₹840.00,₹2100.00,0,0,https://www.tatacliq.com/showoff-grey-floral-print-crop-top/p-mp000000019641182
Miss Chase,Miss Chase Navy Relaxed Fit Crop Top,₹594.00,₹1349.00,0,0,https://www.tatacliq.com/miss-chase-womens-maroon-grey-half-sleeves-round-neck-solid-crop-top/p-mp000000019665474
Miss Chase,Miss Chase Maroon Relaxed Fit Crop Top,₹594.00,₹1349.00,0,0,https://www.tatacliq.com/miss-chase-womens-navy-blue-and-grey-collar-neck-half-sleeves-solid-boxy-crop-top/p-mp000000019665510
Soch,Soch Navy Printed Tunic,₹798.00,₹798.00,0,0,https://www.tatacliq.com/soch-navy-printed-tunic/p-mp000000019650874
Soch,Soch Black Printed Tunic,₹798.00,₹798.00,0,0,https://www.tatacliq.com/soch-black-printed-tunic/p-mp000000019650863
Jaipur Kurti,Jaipur Kurti Beige Cotton Printed Top,₹1589.00,₹2899.00,0,0,https://www.tatacliq.com/jaipur-kurti-beige-cotton-printed-top/p-mp000000019621072
Jaipur Kurti,Jaipur Kurti Pink Cotton Printed Top,₹1589.00,₹2899.00,0,0,https://www.tatacliq.com/jaipur-kurti-pink-cotton-printed-top/p-mp000000019621078
Melange by Lifestyle,Melange by Lifestyle Blue Floral Print Tunic,₹448.00,₹499.00,4.0,1,https://www.tatacliq.com/melange-by-lifestyle-blue-floral-print-tunic/p-mp000000019099182
aarke Ritu Kumar,aarke Ritu Kumar Multicolor Printed Tunic,₹1750.00,₹2500.00,0,0,https://www.tatacliq.com/aarke-ritu-kumar-multicolor-printed-tunic/p-mp000000019140211
Marie Claire,Marie Claire Pink Printed Top,₹749.00,₹1499.00,0,0,https://www.tatacliq.com/marie-claire-pink-printed-top/p-mp000000019326402
Adidas Originals,Adidas Originals Blue Cotton Printed T-Shirt,₹2299.00,₹2299.00,0,0,https://www.tatacliq.com/adidas-originals-blue-cotton-printed-t-shirt/p-mp000000019354701
Bewakoof,Bewakoof White Graphic Print Oversized T-Shirt,₹604.00,₹1449.00,0,0,https://www.tatacliq.com/bewakoof-white-graphic-print-oversized-t-shirt/p-mp000000019394644
